,date,continent,location,human_development_index
3585,2023Q3,Oceania,Guam,0.0
3586,2023Q3,Oceania,Kiribati,57.96
3587,2023Q3,Oceania,Marshall Islands,64.768
3588,2023Q3,Oceania,Micronesia (country),57.04
3589,2023Q3,Oceania,Nauru,0.0
3590,2023Q3,Oceania,New Caledonia,0.0
3591,2023Q3,Oceania,New Zealand,85.652
3592,2023Q3,Oceania,Niue,0.0
3593,2023Q3,Oceania,Northern Mariana Islands,0.0
3594,2023Q3,Oceania,Palau,75.99199999999999
3595,2023Q3,Oceania,Papua New Guinea,51.06
3596,2023Q3,Oceania,Pitcairn,0.0
3597,2023Q3,Oceania,Samoa,65.78
3598,2023Q3,Oceania,Solomon Islands,52.163999999999994
3599,2023Q3,Oceania,Tokelau,0.0
3600,2023Q3,Oceania,Tonga,66.7
3601,2023Q3,Oceania,Tuvalu,0.0
3602,2023Q3,Oceania,Vanuatu,56.028
3603,2023Q3,Oceania,Wallis and Futuna,0.0
3604,2023Q3,South America,Argentina,77.74
3605,2023Q3,South America,Bolivia,66.056
3606,2023Q3,South America,Brazil,70.38
3607,2023Q3,South America,Chile,78.292
3608,2023Q3,South America,Colombia,70.56400000000001
3609,2023Q3,South America,Ecuador,69.828
3610,2023Q3,South America,Falkland Islands,0.0
3611,2023Q3,South America,French Guiana,0.0
3612,2023Q3,South America,Guyana,62.74400000000001
3613,2023Q3,South America,Paraguay,66.976
3614,2023Q3,South America,Peru,71.48400000000001
3615,2023Q3,South America,Suriname,67.896
3616,2023Q3,South America,Uruguay,75.164
3617,2023Q3,South America,Venezuela,65.41199999999999
3618,2023Q4,Africa,Algeria,24.684
3619,2023Q4,Africa,Angola,19.173
3620,2023Q4,Africa,Benin,17.985000000000003
3621,2023Q4,Africa,Botswana,24.255
3622,2023Q4,Africa,Burkina Faso,14.916
3623,2023Q4,Africa,Burundi,14.289
3624,2023Q4,Africa,Cameroon,18.578999999999997
3625,2023Q4,Africa,Cape Verde,21.945
3626,2023Q4,Africa,Central African Republic,13.101
3627,2023Q4,Africa,Chad,13.134
3628,2023Q4,Africa,Comoros,18.282
3629,2023Q4,Africa,Congo,18.942
3630,2023Q4,Africa,Cote d'Ivoire,17.754
3631,2023Q4,Africa,Democratic Republic of Congo,15.84
3632,2023Q4,Africa,Djibouti,17.292
3633,2023Q4,Africa,Egypt,23.331
3634,2023Q4,Africa,Equatorial Guinea,19.535999999999998
3635,2023Q4,Africa,Eritrea,15.147
3636,2023Q4,Africa,Eswatini,20.163
3637,2023Q4,Africa,Ethiopia,16.005
3638,2023Q4,Africa,Gabon,23.198999999999998
3639,2023Q4,Africa,Gambia,16.368
3640,2023Q4,Africa,Ghana,20.163
3641,2023Q4,Africa,Guinea,15.741
3642,2023Q4,Africa,Guinea-Bissau,15.84
3643,2023Q4,Africa,Kenya,19.833
3644,2023Q4,Africa,Lesotho,17.391000000000002
3645,2023Q4,Africa,Liberia,15.84
3646,2023Q4,Africa,Libya,23.892
3647,2023Q4,Africa,Madagascar,17.424
3648,2023Q4,Africa,Malawi,15.939
3649,2023Q4,Africa,Mali,14.322
3650,2023Q4,Africa,Mauritania,18.018
3651,2023Q4,Africa,Mauritius,26.532
3652,2023Q4,Africa,Mayotte,0.0
3653,2023Q4,Africa,Morocco,22.638
3654,2023Q4,Africa,Mozambique,15.048
3655,2023Q4,Africa,Namibia,21.318
3656,2023Q4,Africa,Niger,13.002
3657,2023Q4,Africa,Nigeria,17.787000000000003
3658,2023Q4,Africa,Reunion,0.0
3659,2023Q4,Africa,Rwanda,17.919
3660,2023Q4,Africa,Saint Helena,0.0
3661,2023Q4,Africa,Sao Tome and Principe,20.625
3662,2023Q4,Africa,Senegal,16.896
3663,2023Q4,Africa,Seychelles,26.268
3664,2023Q4,Africa,Sierra Leone,14.916
3665,2023Q4,Africa,Somalia,0.0
3666,2023Q4,Africa,South Africa,23.397
3667,2023Q4,Africa,South Sudan,14.289
3668,2023Q4,Africa,Sudan,16.830000000000002
3669,2023Q4,Africa,Tanzania,17.457
3670,2023Q4,Africa,Togo,16.995
3671,2023Q4,Africa,Tunisia,24.419999999999998
3672,2023Q4,Africa,Uganda,17.952
3673,2023Q4,Africa,Zambia,19.272
3674,2023Q4,Africa,Zimbabwe,18.843
3675,2023Q4,Asia,Afghanistan,18.396
3676,2023Q4,Asia,Armenia,25.608
3677,2023Q4,Asia,Azerbaijan,24.948
3678,2023Q4,Asia,Bahrain,28.116
3679,2023Q4,Asia,Bangladesh,20.856
3680,2023Q4,Asia,Bhutan,21.582
3681,2023Q4,Asia,Brunei,27.654
3682,2023Q4,Asia,Cambodia,19.602
3683,2023Q4,Asia,China,25.113
3684,2023Q4,Asia,Georgia,26.796000000000003
3685,2023Q4,Asia,India,24.51
3686,2023Q4,Asia,Indonesia,23.694
3687,2023Q4,Asia,Iran,25.839000000000002
3688,2023Q4,Asia,Iraq,22.242
3689,2023Q4,Asia,Israel,30.327
3690,2023Q4,Asia,Japan,30.327
3691,2023Q4,Asia,Jordan,24.057
3692,2023Q4,Asia,Kazakhstan,27.224999999999998
3693,2023Q4,Asia,Kuwait,29.016000000000002
3694,2023Q4,Asia,Kyrgyzstan,23.000999999999998
3695,2023Q4,Asia,Laos,20.229
3696,2023Q4,Asia,Lebanon,24.552
3697,2023Q4,Asia,Malaysia,28.35
3698,2023Q4,Asia,Maldives,24.419999999999998
3699,2023Q4,Asia,Mongolia,24.320999999999998
3700,2023Q4,Asia,Myanmar,19.238999999999997
3701,2023Q4,Asia,Nepal,19.866
3702,2023Q4,Asia,North Korea,0.0
3703,2023Q4,Asia,Oman,26.828999999999997
3704,2023Q4,Asia,Pakistan,18.381
3705,2023Q4,Asia,Palestine,23.363999999999997
3706,2023Q4,Asia,Philippines,23.694
3707,2023Q4,Asia,Qatar,27.983999999999998
3708,2023Q4,Asia,Saudi Arabia,28.182
3709,2023Q4,Asia,Singapore,30.953999999999997
3710,2023Q4,Asia,South Korea,30.228
3711,2023Q4,Asia,Sri Lanka,25.806
3712,2023Q4,Asia,Syria,18.711
3713,2023Q4,Asia,Tajikistan,22.044
3714,2023Q4,Asia,Thailand,25.641000000000002
3715,2023Q4,Asia,Timor,19.998
3716,2023Q4,Asia,Turkey,27.06
3717,2023Q4,Asia,Turkmenistan,23.595
3718,2023Q4,Asia,United Arab Emirates,29.37
3719,2023Q4,Asia,Uzbekistan,23.759999999999998
3720,2023Q4,Asia,Vietnam,23.232
3721,2023Q4,Asia,Yemen,15.51
3722,2023Q4,Europe,Albania,26.235000000000003
3723,2023Q4,Europe,Andorra,28.644
3724,2023Q4,Europe,Austria,30.426000000000002
3725,2023Q4,Europe,Belarus,27.159
3726,2023Q4,Europe,Belgium,30.723000000000003
3727,2023Q4,Europe,Bosnia and Herzegovina,25.740000000000002
3728,2023Q4,Europe,Bulgaria,31.008
3729,2023Q4,Europe,Croatia,30.636
3730,2023Q4,Europe,Cyprus,29.271
3731,2023Q4,Europe,Czechia,34.2
3732,2023Q4,Europe,Denmark,31.02
3733,2023Q4,Europe,England,0.0
3734,2023Q4,Europe,Estonia,29.436
3735,2023Q4,Europe,Faeroe Islands,0.0
3736,2023Q4,Europe,Finland,30.953999999999997
3737,2023Q4,Europe,France,29.733
3738,2023Q4,Europe,Germany,31.250999999999998
3739,2023Q4,Europe,Gibraltar,0.0
3740,2023Q4,Europe,Greece,32.856
3741,2023Q4,Europe,Guernsey,0.0
3742,2023Q4,Europe,Hungary,28.182
3743,2023Q4,Europe,Iceland,31.317
3744,2023Q4,Europe,Ireland,31.514999999999997
3745,2023Q4,Europe,Isle of Man,0.0
3746,2023Q4,Europe,Italy,33.004
3747,2023Q4,Europe,Jersey,0.0
3748,2023Q4,Europe,Kosovo,0.0
3749,2023Q4,Europe,Latvia,28.578
3750,2023Q4,Europe,Liechtenstein,30.327
3751,2023Q4,Europe,Lithuania,32.634
3752,2023Q4,Europe,Luxembourg,30.228
3753,2023Q4,Europe,Malta,34.01
3754,2023Q4,Europe,Moldova,24.75
3755,2023Q4,Europe,Monaco,0.0
3756,2023Q4,Europe,Montenegro,27.357
3757,2023Q4,Europe,Netherlands,33.04
3758,2023Q4,Europe,North Macedonia,25.542
3759,2023Q4,Europe,Northern Ireland,0.0
3760,2023Q4,Europe,Norway,31.581
3761,2023Q4,Europe,Poland,32.56
3762,2023Q4,Europe,Portugal,28.512
3763,2023Q4,Europe,Romania,27.323999999999998
3764,2023Q4,Europe,Russia,27.192
3765,2023Q4,Europe,San Marino,0.0
3766,2023Q4,Europe,Scotland,0.0
3767,2023Q4,Europe,Serbia,26.598000000000003
3768,2023Q4,Europe,Slovakia,28.38
3769,2023Q4,Europe,Slovenia,30.261000000000003
3770,2023Q4,Europe,Spain,29.832
3771,2023Q4,Europe,Sweden,35.91
3772,2023Q4,Europe,Switzerland,31.514999999999997
3773,2023Q4,Europe,Ukraine,25.707
3774,2023Q4,Europe,United Kingdom,30.756
3775,2023Q4,Europe,Vatican,0.0
3776,2023Q4,North America,Anguilla,0.0
3777,2023Q4,North America,Antigua and Barbuda,25.674
3778,2023Q4,North America,Aruba,0.0
3779,2023Q4,North America,Bahamas,26.862
3780,2023Q4,North America,Barbados,26.862
3781,2023Q4,North America,Belize,23.628
3782,2023Q4,North America,Bermuda,0.0
3783,2023Q4,North America,Bonaire Sint Eustatius and Saba,0.0
3784,2023Q4,North America,British Virgin Islands,0.0
3785,2023Q4,North America,Canada,30.657
3786,2023Q4,North America,Cayman Islands,0.0
3787,2023Q4,North America,Costa Rica,26.73
3788,2023Q4,North America,Cuba,25.839000000000002
3789,2023Q4,North America,Curacao,0.0
3790,2023Q4,North America,Dominica,24.486
3791,2023Q4,North America,Dominican Republic,24.948
3792,2023Q4,North America,El Salvador,22.209000000000003
3793,2023Q4,North America,Greenland,0.0
3794,2023Q4,North America,Grenada,25.707
3795,2023Q4,North America,Guadeloupe,0.0
3796,2023Q4,North America,Guatemala,21.879
3797,2023Q4,North America,Haiti,16.830000000000002
3798,2023Q4,North America,Honduras,20.922
3799,2023Q4,North America,Jamaica,24.222
3800,2023Q4,North America,Martinique,0.0
3801,2023Q4,North America,Mexico,25.707
3802,2023Q4,North America,Montserrat,0.0
3803,2023Q4,North America,Nicaragua,21.78
3804,2023Q4,North America,Panama,26.895
3805,2023Q4,North America,Puerto Rico,0.0
3806,2023Q4,North America,Saint Barthelemy,0.0
3807,2023Q4,North America,Saint Kitts and Nevis,25.707
3808,2023Q4,North America,Saint Lucia,25.047
3809,2023Q4,North America,Saint Martin (French part),0.0
3810,2023Q4,North America,Saint Pierre and Miquelon,0.0
3811,2023Q4,North America,Saint Vincent and the Grenadines,24.354
3812,2023Q4,North America,Sint Maarten (Dutch part),0.0
3813,2023Q4,North America,Trinidad and Tobago,26.268
3814,2023Q4,North America,Turks and Caicos Islands,0.0
3815,2023Q4,North America,United States,30.558
3816,2023Q4,North America,United States Virgin Islands,0.0
3817,2023Q4,Oceania,American Samoa,0.0
3818,2023Q4,Oceania,Australia,31.151999999999997
3819,2023Q4,Oceania,Cook Islands,0.0
3820,2023Q4,Oceania,Fiji,24.519
3821,2023Q4,Oceania,French Polynesia,0.0
3822,2023Q4,Oceania,Guam,0.0
3823,2023Q4,Oceania,Kiribati,20.79
3824,2023Q4,Oceania,Marshall Islands,23.232
3825,2023Q4,Oceania,Micronesia (country),20.46
3826,2023Q4,Oceania,Nauru,0.0
3827,2023Q4,Oceania,New Caledonia,0.0
3828,2023Q4,Oceania,New Zealand,30.723000000000003
3829,2023Q4,Oceania,Niue,0.0
3830,2023Q4,Oceania,Northern Mariana Islands,0.0
3831,2023Q4,Oceania,Palau,27.258
3832,2023Q4,Oceania,Papua New Guinea,18.315
3833,2023Q4,Oceania,Pitcairn,0.0
3834,2023Q4,Oceania,Samoa,23.595
3835,2023Q4,Oceania,Solomon Islands,18.711
3836,2023Q4,Oceania,Tokelau,0.0
3837,2023Q4,Oceania,Tonga,23.925
3838,2023Q4,Oceania,Tuvalu,0.0
3839,2023Q4,Oceania,Vanuatu,20.097
3840,2023Q4,Oceania,Wallis and Futuna,0.0
3841,2023Q4,South America,Argentina,32.11
3842,2023Q4,South America,Bolivia,23.694
3843,2023Q4,South America,Brazil,25.245
3844,2023Q4,South America,Chile,28.083
3845,2023Q4,South America,Colombia,25.311
3846,2023Q4,South America,Ecuador,25.047
3847,2023Q4,South America,Falkland Islands,0.0
3848,2023Q4,South America,French Guiana,0.0
3849,2023Q4,South America,Guyana,22.506
3850,2023Q4,South America,Paraguay,24.024
3851,2023Q4,South America,Peru,26.418
3852,2023Q4,South America,Suriname,24.354
3853,2023Q4,South America,Uruguay,31.046
3854,2023Q4,South America,Venezuela,23.462999999999997
