,date,continent,location,median_age
2284,2022Q2,Europe,Bulgaria,4067.7000000000003
2285,2022Q2,Europe,Croatia,4004.0
2286,2022Q2,Europe,Cyprus,3394.2999999999997
2287,2022Q2,Europe,Czechia,3940.2999999999997
2288,2022Q2,Europe,Denmark,3849.2999999999997
2289,2022Q2,Europe,England,0.0
2290,2022Q2,Europe,Estonia,3885.7000000000003
2291,2022Q2,Europe,Faeroe Islands,0.0
2292,2022Q2,Europe,Finland,3894.7999999999997
2293,2022Q2,Europe,France,3822.0
2294,2022Q2,Europe,Germany,4240.6
2295,2022Q2,Europe,Gibraltar,0.0
2296,2022Q2,Europe,Greece,4122.3
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,3949.4
2299,2022Q2,Europe,Iceland,3394.2999999999997
2300,2022Q2,Europe,Ireland,3521.7000000000003
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,4358.9
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,0.0
2305,2022Q2,Europe,Latvia,3994.9
2306,2022Q2,Europe,Liechtenstein,0.0
2307,2022Q2,Europe,Lithuania,3958.5
2308,2022Q2,Europe,Luxembourg,3612.7000000000003
2309,2022Q2,Europe,Malta,3858.4
2310,2022Q2,Europe,Moldova,3421.6
2311,2022Q2,Europe,Monaco,0.0
2312,2022Q2,Europe,Montenegro,3558.1
2313,2022Q2,Europe,Netherlands,3931.2000000000003
2314,2022Q2,Europe,North Macedonia,3558.1
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,3612.7000000000003
2317,2022Q2,Europe,Poland,3803.7999999999997
2318,2022Q2,Europe,Portugal,4204.2
2319,2022Q2,Europe,Romania,3913.0
2320,2022Q2,Europe,Russia,3603.6
2321,2022Q2,Europe,San Marino,0.0
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,3749.2000000000003
2324,2022Q2,Europe,Slovakia,3749.2000000000003
2325,2022Q2,Europe,Slovenia,4049.5
2326,2022Q2,Europe,Spain,4140.5
2327,2022Q2,Europe,Sweden,3731.0
2328,2022Q2,Europe,Switzerland,3922.1
2329,2022Q2,Europe,Ukraine,3767.4
2330,2022Q2,Europe,United Kingdom,3712.7999999999997
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,2921.1
2335,2022Q2,North America,Aruba,3749.2000000000003
2336,2022Q2,North America,Bahamas,3121.2999999999997
2337,2022Q2,North America,Barbados,3621.7999999999997
2338,2022Q2,North America,Belize,2275.0
2339,2022Q2,North America,Bermuda,0.0
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,0.0
2342,2022Q2,North America,Canada,3767.4
2343,2022Q2,North America,Cayman Islands,0.0
2344,2022Q2,North America,Costa Rica,3057.6
2345,2022Q2,North America,Cuba,3922.1
2346,2022Q2,North America,Curacao,3794.7000000000003
2347,2022Q2,North America,Dominica,0.0
2348,2022Q2,North America,Dominican Republic,2511.6
2349,2022Q2,North America,El Salvador,2511.6
2350,2022Q2,North America,Greenland,0.0
2351,2022Q2,North America,Grenada,2675.4
2352,2022Q2,North America,Guadeloupe,3949.4
2353,2022Q2,North America,Guatemala,2083.9
2354,2022Q2,North America,Haiti,2211.3
2355,2022Q2,North America,Honduras,2265.9
2356,2022Q2,North America,Jamaica,2857.4
2357,2022Q2,North America,Martinique,4158.7
2358,2022Q2,North America,Mexico,2666.3
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,2484.3
2361,2022Q2,North America,Panama,2702.7
2362,2022Q2,North America,Puerto Rico,3476.2000000000003
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,0.0
2365,2022Q2,North America,Saint Lucia,3175.9
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,2893.8
2369,2022Q2,North America,Sint Maarten (Dutch part),0.0
2370,2022Q2,North America,Trinidad and Tobago,3294.2000000000003
2371,2022Q2,North America,Turks and Caicos Islands,0.0
2372,2022Q2,North America,United States,3485.2999999999997
2373,2022Q2,North America,United States Virgin Islands,3840.2000000000003
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,3448.9
2376,2022Q2,Oceania,Cook Islands,0.0
2377,2022Q2,Oceania,Fiji,2602.6
2378,2022Q2,Oceania,French Polynesia,2975.7000000000003
2379,2022Q2,Oceania,Guam,2857.4
2380,2022Q2,Oceania,Kiribati,2111.2
2381,2022Q2,Oceania,Marshall Islands,0.0
2382,2022Q2,Oceania,Micronesia (country),2093.0
2383,2022Q2,Oceania,Nauru,0.0
2384,2022Q2,Oceania,New Caledonia,3039.4
2385,2022Q2,Oceania,New Zealand,3448.9
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,0.0
2388,2022Q2,Oceania,Palau,0.0
2389,2022Q2,Oceania,Papua New Guinea,2056.6
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,2002.0
2392,2022Q2,Oceania,Solomon Islands,1892.8
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,2029.3
2395,2022Q2,Oceania,Tuvalu,0.0
2396,2022Q2,Oceania,Vanuatu,2102.1
2397,2022Q2,Oceania,Wallis and Futuna,0.0
2398,2022Q2,South America,Argentina,2902.9
2399,2022Q2,South America,Bolivia,2311.4
2400,2022Q2,South America,Brazil,3048.5
2401,2022Q2,South America,Chile,3221.4
2402,2022Q2,South America,Colombia,2930.2000000000003
2403,2022Q2,South America,Ecuador,2557.1
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,2302.3
2406,2022Q2,South America,Guyana,2393.3
2407,2022Q2,South America,Paraguay,2411.5
2408,2022Q2,South America,Peru,2648.1
2409,2022Q2,South America,Suriname,2693.6
2410,2022Q2,South America,Uruguay,3239.6
2411,2022Q2,South America,Venezuela,2639.0
2412,2022Q3,Africa,Algeria,2677.2000000000003
2413,2022Q3,Africa,Angola,1545.6000000000001
2414,2022Q3,Africa,Benin,1729.6000000000001
2415,2022Q3,Africa,Botswana,2373.6
2416,2022Q3,Africa,Burkina Faso,1619.2
2417,2022Q3,Africa,Burundi,1610.0
2418,2022Q3,Africa,Cameroon,1729.6000000000001
2419,2022Q3,Africa,Cape Verde,2364.4
2420,2022Q3,Africa,Central African Republic,1683.6000000000001
2421,2022Q3,Africa,Chad,1536.3999999999999
2422,2022Q3,Africa,Comoros,1876.8
2423,2022Q3,Africa,Congo,1748.0
2424,2022Q3,Africa,Cote d'Ivoire,1720.3999999999999
2425,2022Q3,Africa,Democratic Republic of Congo,1564.0
2426,2022Q3,Africa,Djibouti,2336.7999999999997
2427,2022Q3,Africa,Egypt,2327.6
2428,2022Q3,Africa,Equatorial Guinea,2060.7999999999997
2429,2022Q3,Africa,Eritrea,1775.6000000000001
2430,2022Q3,Africa,Eswatini,1978.0
2431,2022Q3,Africa,Ethiopia,1821.6000000000001
2432,2022Q3,Africa,Gabon,2125.2000000000003
2433,2022Q3,Africa,Gambia,1610.0
2434,2022Q3,Africa,Ghana,1941.2
2435,2022Q3,Africa,Guinea,1748.0
2436,2022Q3,Africa,Guinea-Bissau,1784.8
2437,2022Q3,Africa,Kenya,1840.0
2438,2022Q3,Africa,Lesotho,2042.3999999999999
2439,2022Q3,Africa,Liberia,1766.3999999999999
2440,2022Q3,Africa,Libya,2668.0
2441,2022Q3,Africa,Madagascar,1803.2
2442,2022Q3,Africa,Malawi,1665.2
2443,2022Q3,Africa,Mali,1508.8
2444,2022Q3,Africa,Mauritania,1867.6000000000001
2445,2022Q3,Africa,Mauritius,3440.7999999999997
2446,2022Q3,Africa,Mayotte,1849.2
2447,2022Q3,Africa,Morocco,2723.2000000000003
2448,2022Q3,Africa,Mozambique,1628.3999999999999
2449,2022Q3,Africa,Namibia,2024.0
2450,2022Q3,Africa,Niger,1389.2
2451,2022Q3,Africa,Nigeria,1665.2
2452,2022Q3,Africa,Reunion,3312.0
2453,2022Q3,Africa,Rwanda,1867.6000000000001
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,1720.3999999999999
2456,2022Q3,Africa,Senegal,1720.3999999999999
2457,2022Q3,Africa,Seychelles,3330.4
2458,2022Q3,Africa,Sierra Leone,1757.2
2459,2022Q3,Africa,Somalia,1545.6000000000001
2460,2022Q3,Africa,South Africa,2511.6
2461,2022Q3,Africa,South Sudan,1766.3999999999999
2462,2022Q3,Africa,Sudan,1812.3999999999999
2463,2022Q3,Africa,Tanzania,1628.3999999999999
2464,2022Q3,Africa,Togo,1784.8
2465,2022Q3,Africa,Tunisia,3008.4
2466,2022Q3,Africa,Uganda,1508.8
2467,2022Q3,Africa,Zambia,1628.3999999999999
2468,2022Q3,Africa,Zimbabwe,1803.2
2469,2022Q3,Asia,Afghanistan,1711.2
2470,2022Q3,Asia,Armenia,3284.4
2471,2022Q3,Asia,Azerbaijan,2980.7999999999997
2472,2022Q3,Asia,Bahrain,2980.7999999999997
2473,2022Q3,Asia,Bangladesh,2530.0
2474,2022Q3,Asia,Bhutan,2631.2000000000003
2475,2022Q3,Asia,Brunei,2980.7999999999997
2476,2022Q3,Asia,Cambodia,2355.2000000000003
2477,2022Q3,Asia,China,3560.4
2478,2022Q3,Asia,Georgia,3560.4
2479,2022Q3,Asia,Hong Kong,4121.599999999999
2480,2022Q3,Asia,India,2594.4
2481,2022Q3,Asia,Indonesia,2695.6
2482,2022Q3,Asia,Iran,2980.7999999999997
2483,2022Q3,Asia,Iraq,1840.0
2484,2022Q3,Asia,Israel,2815.2000000000003
2485,2022Q3,Asia,Japan,4434.400000000001
2486,2022Q3,Asia,Jordan,2134.4
2487,2022Q3,Asia,Kazakhstan,2815.2000000000003
2488,2022Q3,Asia,Kuwait,3100.4
2489,2022Q3,Asia,Kyrgyzstan,2419.6
2490,2022Q3,Asia,Laos,2244.7999999999997
2491,2022Q3,Asia,Lebanon,2861.2000000000003
2492,2022Q3,Asia,Macao,3606.4
2493,2022Q3,Asia,Malaysia,2750.7999999999997
2494,2022Q3,Asia,Maldives,2815.2000000000003
2495,2022Q3,Asia,Mongolia,2631.2000000000003
2496,2022Q3,Asia,Myanmar,2677.2000000000003
2497,2022Q3,Asia,Nepal,2300.0
2498,2022Q3,Asia,North Korea,3247.6
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,2824.4
2501,2022Q3,Asia,Pakistan,2162.0
2502,2022Q3,Asia,Palestine,1876.8
2503,2022Q3,Asia,Philippines,2318.4
2504,2022Q3,Asia,Qatar,2934.7999999999997
2505,2022Q3,Asia,Saudi Arabia,2934.7999999999997
2506,2022Q3,Asia,Singapore,3900.7999999999997
2507,2022Q3,Asia,South Korea,3992.7999999999997
2508,2022Q3,Asia,Sri Lanka,3137.2000000000003
2509,2022Q3,Asia,Syria,1996.3999999999999
2510,2022Q3,Asia,Taiwan,3882.4
2511,2022Q3,Asia,Tajikistan,2143.6
2512,2022Q3,Asia,Thailand,3689.2000000000003
2513,2022Q3,Asia,Timor,1656.0
2514,2022Q3,Asia,Turkey,2907.2000000000003
2515,2022Q3,Asia,Turkmenistan,2474.7999999999997
2516,2022Q3,Asia,United Arab Emirates,3128.0
2517,2022Q3,Asia,Uzbekistan,2594.4
2518,2022Q3,Asia,Vietnam,2999.2000000000003
2519,2022Q3,Asia,Yemen,1867.6000000000001
2520,2022Q3,Europe,Albania,3496.0
2521,2022Q3,Europe,Andorra,0.0
2522,2022Q3,Europe,Austria,4084.7999999999997
2523,2022Q3,Europe,Belarus,3707.6
2524,2022Q3,Europe,Belgium,3845.6
2525,2022Q3,Europe,Bosnia and Herzegovina,3910.0
2526,2022Q3,Europe,Bulgaria,4112.400000000001
2527,2022Q3,Europe,Croatia,4048.0
2528,2022Q3,Europe,Cyprus,3431.6
2529,2022Q3,Europe,Czechia,3983.6
2530,2022Q3,Europe,Denmark,3891.6
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,3928.4
2533,2022Q3,Europe,Faeroe Islands,0.0
2534,2022Q3,Europe,Finland,3937.6
2535,2022Q3,Europe,France,3864.0
2536,2022Q3,Europe,Germany,4287.2
2537,2022Q3,Europe,Gibraltar,0.0
2538,2022Q3,Europe,Greece,4167.599999999999
2539,2022Q3,Europe,Guernsey,0.0
2540,2022Q3,Europe,Hungary,3992.7999999999997
2541,2022Q3,Europe,Iceland,3431.6
2542,2022Q3,Europe,Ireland,3560.4
2543,2022Q3,Europe,Isle of Man,0.0
2544,2022Q3,Europe,Italy,4406.8
2545,2022Q3,Europe,Jersey,0.0
2546,2022Q3,Europe,Kosovo,0.0
2547,2022Q3,Europe,Latvia,4038.7999999999997
2548,2022Q3,Europe,Liechtenstein,0.0
2549,2022Q3,Europe,Lithuania,4002.0
2550,2022Q3,Europe,Luxembourg,3652.4
2551,2022Q3,Europe,Malta,3900.7999999999997
2552,2022Q3,Europe,Moldova,3459.2000000000003
2553,2022Q3,Europe,Monaco,0.0
2554,2022Q3,Europe,Montenegro,3597.2000000000003
2555,2022Q3,Europe,Netherlands,3974.4
2556,2022Q3,Europe,North Macedonia,3597.2000000000003
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,3652.4
2559,2022Q3,Europe,Poland,3845.6
2560,2022Q3,Europe,Portugal,4250.400000000001
2561,2022Q3,Europe,Romania,3956.0
2562,2022Q3,Europe,Russia,3643.2000000000003
2563,2022Q3,Europe,San Marino,0.0
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,3790.4
2566,2022Q3,Europe,Slovakia,3790.4
2567,2022Q3,Europe,Slovenia,4094.0
2568,2022Q3,Europe,Spain,4186.0
2569,2022Q3,Europe,Sweden,3772.0
2570,2022Q3,Europe,Switzerland,3965.2000000000003
2571,2022Q3,Europe,Ukraine,3808.7999999999997
2572,2022Q3,Europe,United Kingdom,3753.6
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,0.0
2576,2022Q3,North America,Antigua and Barbuda,2953.2000000000003
2577,2022Q3,North America,Aruba,3790.4
2578,2022Q3,North America,Bahamas,3155.6
2579,2022Q3,North America,Barbados,3661.6
2580,2022Q3,North America,Belize,2300.0
2581,2022Q3,North America,Bermuda,0.0
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,0.0
2584,2022Q3,North America,Canada,3808.7999999999997
2585,2022Q3,North America,Cayman Islands,0.0
2586,2022Q3,North America,Costa Rica,3091.2000000000003
2587,2022Q3,North America,Cuba,3965.2000000000003
2588,2022Q3,North America,Curacao,3836.4
2589,2022Q3,North America,Dominica,0.0
2590,2022Q3,North America,Dominican Republic,2539.2000000000003
2591,2022Q3,North America,El Salvador,2539.2000000000003
2592,2022Q3,North America,Greenland,0.0
2593,2022Q3,North America,Grenada,2704.7999999999997
2594,2022Q3,North America,Guadeloupe,3992.7999999999997
2595,2022Q3,North America,Guatemala,2106.7999999999997
2596,2022Q3,North America,Haiti,2235.6
2597,2022Q3,North America,Honduras,2290.7999999999997
2598,2022Q3,North America,Jamaica,2888.7999999999997
2599,2022Q3,North America,Martinique,4204.400000000001
2600,2022Q3,North America,Mexico,2695.6
2601,2022Q3,North America,Montserrat,0.0
2602,2022Q3,North America,Nicaragua,2511.6
2603,2022Q3,North America,Panama,2732.4
2604,2022Q3,North America,Puerto Rico,3514.4
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,0.0
2607,2022Q3,North America,Saint Lucia,3210.7999999999997
2608,2022Q3,North America,Saint Martin (French part),0.0
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,2925.6
2611,2022Q3,North America,Sint Maarten (Dutch part),0.0
2612,2022Q3,North America,Trinidad and Tobago,3330.4
2613,2022Q3,North America,Turks and Caicos Islands,0.0
2614,2022Q3,North America,United States,3523.6
2615,2022Q3,North America,United States Virgin Islands,3882.4
2616,2022Q3,Oceania,American Samoa,0.0
2617,2022Q3,Oceania,Australia,3486.7999999999997
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,2631.2000000000003
2620,2022Q3,Oceania,French Polynesia,3008.4
2621,2022Q3,Oceania,Guam,2888.7999999999997
2622,2022Q3,Oceania,Kiribati,2134.4
2623,2022Q3,Oceania,Marshall Islands,0.0
2624,2022Q3,Oceania,Micronesia (country),2116.0
2625,2022Q3,Oceania,Nauru,0.0
2626,2022Q3,Oceania,New Caledonia,3072.7999999999997
2627,2022Q3,Oceania,New Zealand,3486.7999999999997
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,0.0
2630,2022Q3,Oceania,Palau,0.0
2631,2022Q3,Oceania,Papua New Guinea,2079.2000000000003
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,2024.0
2634,2022Q3,Oceania,Solomon Islands,1913.6000000000001
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,2051.6
2637,2022Q3,Oceania,Tuvalu,0.0
2638,2022Q3,Oceania,Vanuatu,2125.2000000000003
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,2934.7999999999997
2641,2022Q3,South America,Bolivia,2336.7999999999997
2642,2022Q3,South America,Brazil,3082.0
2643,2022Q3,South America,Chile,3256.7999999999997
2644,2022Q3,South America,Colombia,2962.4
2645,2022Q3,South America,Ecuador,2585.2000000000003
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,2327.6
2648,2022Q3,South America,Guyana,2419.6
2649,2022Q3,South America,Paraguay,2438.0
2650,2022Q3,South America,Peru,2677.2000000000003
2651,2022Q3,South America,Suriname,2723.2000000000003
2652,2022Q3,South America,Uruguay,3275.2000000000003
2653,2022Q3,South America,Venezuela,2668.0
2654,2022Q4,Africa,Algeria,2677.2000000000003
2655,2022Q4,Africa,Angola,1545.6000000000001
2656,2022Q4,Africa,Benin,1729.6000000000001
2657,2022Q4,Africa,Botswana,2373.6
2658,2022Q4,Africa,Burkina Faso,1619.2
2659,2022Q4,Africa,Burundi,1610.0
2660,2022Q4,Africa,Cameroon,1729.6000000000001
2661,2022Q4,Africa,Cape Verde,2364.4
2662,2022Q4,Africa,Central African Republic,1683.6000000000001
2663,2022Q4,Africa,Chad,1536.3999999999999
2664,2022Q4,Africa,Comoros,1876.8
2665,2022Q4,Africa,Congo,1748.0
2666,2022Q4,Africa,Cote d'Ivoire,1720.3999999999999
2667,2022Q4,Africa,Democratic Republic of Congo,1564.0
2668,2022Q4,Africa,Djibouti,2336.7999999999997
2669,2022Q4,Africa,Egypt,2327.6
2670,2022Q4,Africa,Equatorial Guinea,2060.7999999999997
2671,2022Q4,Africa,Eritrea,1775.6000000000001
2672,2022Q4,Africa,Eswatini,1978.0
2673,2022Q4,Africa,Ethiopia,1821.6000000000001
2674,2022Q4,Africa,Gabon,2125.2000000000003
2675,2022Q4,Africa,Gambia,1610.0
2676,2022Q4,Africa,Ghana,1941.2
2677,2022Q4,Africa,Guinea,1748.0
2678,2022Q4,Africa,Guinea-Bissau,1784.8
2679,2022Q4,Africa,Kenya,1840.0
2680,2022Q4,Africa,Lesotho,2042.3999999999999
2681,2022Q4,Africa,Liberia,1766.3999999999999
2682,2022Q4,Africa,Libya,2668.0
2683,2022Q4,Africa,Madagascar,1803.2
2684,2022Q4,Africa,Malawi,1665.2
2685,2022Q4,Africa,Mali,1508.8
2686,2022Q4,Africa,Mauritania,1867.6000000000001
2687,2022Q4,Africa,Mauritius,3440.7999999999997
2688,2022Q4,Africa,Mayotte,1849.2
2689,2022Q4,Africa,Morocco,2723.2000000000003
2690,2022Q4,Africa,Mozambique,1628.3999999999999
2691,2022Q4,Africa,Namibia,2024.0
2692,2022Q4,Africa,Niger,1389.2
2693,2022Q4,Africa,Nigeria,1665.2
2694,2022Q4,Africa,Reunion,3312.0
2695,2022Q4,Africa,Rwanda,1867.6000000000001
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,1720.3999999999999
2698,2022Q4,Africa,Senegal,1720.3999999999999
2699,2022Q4,Africa,Seychelles,3330.4
2700,2022Q4,Africa,Sierra Leone,1757.2
2701,2022Q4,Africa,Somalia,1545.6000000000001
2702,2022Q4,Africa,South Africa,2511.6
2703,2022Q4,Africa,South Sudan,1766.3999999999999
2704,2022Q4,Africa,Sudan,1812.3999999999999
2705,2022Q4,Africa,Tanzania,1628.3999999999999
2706,2022Q4,Africa,Togo,1784.8
2707,2022Q4,Africa,Tunisia,3008.4
2708,2022Q4,Africa,Uganda,1508.8
2709,2022Q4,Africa,Zambia,1628.3999999999999
2710,2022Q4,Africa,Zimbabwe,1803.2
2711,2022Q4,Asia,Afghanistan,1711.2
2712,2022Q4,Asia,Armenia,3284.4
2713,2022Q4,Asia,Azerbaijan,2980.7999999999997
2714,2022Q4,Asia,Bahrain,2980.7999999999997
2715,2022Q4,Asia,Bangladesh,2530.0
2716,2022Q4,Asia,Bhutan,2631.2000000000003
2717,2022Q4,Asia,Brunei,2980.7999999999997
2718,2022Q4,Asia,Cambodia,2355.2000000000003
2719,2022Q4,Asia,China,3560.4
2720,2022Q4,Asia,Georgia,3560.4
2721,2022Q4,Asia,Hong Kong,4121.599999999999
2722,2022Q4,Asia,India,2594.4
2723,2022Q4,Asia,Indonesia,2695.6
2724,2022Q4,Asia,Iran,2980.7999999999997
2725,2022Q4,Asia,Iraq,1840.0
2726,2022Q4,Asia,Israel,2815.2000000000003
2727,2022Q4,Asia,Japan,4434.400000000001
2728,2022Q4,Asia,Jordan,2134.4
2729,2022Q4,Asia,Kazakhstan,2815.2000000000003
2730,2022Q4,Asia,Kuwait,3100.4
2731,2022Q4,Asia,Kyrgyzstan,2419.6
2732,2022Q4,Asia,Laos,2244.7999999999997
2733,2022Q4,Asia,Lebanon,2861.2000000000003
2734,2022Q4,Asia,Macao,3606.4
2735,2022Q4,Asia,Malaysia,2750.7999999999997
2736,2022Q4,Asia,Maldives,2815.2000000000003
2737,2022Q4,Asia,Mongolia,2631.2000000000003
2738,2022Q4,Asia,Myanmar,2677.2000000000003
2739,2022Q4,Asia,Nepal,2300.0
2740,2022Q4,Asia,North Korea,3247.6
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,2824.4
2743,2022Q4,Asia,Pakistan,2162.0
2744,2022Q4,Asia,Palestine,1876.8
2745,2022Q4,Asia,Philippines,2318.4
2746,2022Q4,Asia,Qatar,2934.7999999999997
2747,2022Q4,Asia,Saudi Arabia,2934.7999999999997
2748,2022Q4,Asia,Singapore,3900.7999999999997
2749,2022Q4,Asia,South Korea,3992.7999999999997
2750,2022Q4,Asia,Sri Lanka,3137.2000000000003
2751,2022Q4,Asia,Syria,1996.3999999999999
2752,2022Q4,Asia,Taiwan,3882.4
2753,2022Q4,Asia,Tajikistan,2143.6
2754,2022Q4,Asia,Thailand,3689.2000000000003
2755,2022Q4,Asia,Timor,1656.0
2756,2022Q4,Asia,Turkey,2907.2000000000003
2757,2022Q4,Asia,Turkmenistan,2474.7999999999997
2758,2022Q4,Asia,United Arab Emirates,3128.0
2759,2022Q4,Asia,Uzbekistan,2594.4
2760,2022Q4,Asia,Vietnam,2999.2000000000003
2761,2022Q4,Asia,Yemen,1867.6000000000001
2762,2022Q4,Europe,Albania,3496.0
2763,2022Q4,Europe,Andorra,0.0
2764,2022Q4,Europe,Austria,4084.7999999999997
2765,2022Q4,Europe,Belarus,3707.6
2766,2022Q4,Europe,Belgium,3845.6
2767,2022Q4,Europe,Bosnia and Herzegovina,3910.0
2768,2022Q4,Europe,Bulgaria,4112.400000000001
2769,2022Q4,Europe,Croatia,4048.0
2770,2022Q4,Europe,Cyprus,3431.6
2771,2022Q4,Europe,Czechia,3983.6
2772,2022Q4,Europe,Denmark,3891.6
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,3928.4
2775,2022Q4,Europe,Faeroe Islands,0.0
2776,2022Q4,Europe,Finland,3937.6
2777,2022Q4,Europe,France,3864.0
2778,2022Q4,Europe,Germany,4287.2
2779,2022Q4,Europe,Gibraltar,0.0
2780,2022Q4,Europe,Greece,4167.599999999999
2781,2022Q4,Europe,Guernsey,0.0
2782,2022Q4,Europe,Hungary,3992.7999999999997
2783,2022Q4,Europe,Iceland,3431.6
2784,2022Q4,Europe,Ireland,3560.4
2785,2022Q4,Europe,Isle of Man,0.0
2786,2022Q4,Europe,Italy,4406.8
2787,2022Q4,Europe,Jersey,0.0
2788,2022Q4,Europe,Kosovo,0.0
2789,2022Q4,Europe,Latvia,4038.7999999999997
2790,2022Q4,Europe,Liechtenstein,0.0
2791,2022Q4,Europe,Lithuania,4002.0
2792,2022Q4,Europe,Luxembourg,3652.4
2793,2022Q4,Europe,Malta,3900.7999999999997
2794,2022Q4,Europe,Moldova,3459.2000000000003
2795,2022Q4,Europe,Monaco,0.0
2796,2022Q4,Europe,Montenegro,3597.2000000000003
2797,2022Q4,Europe,Netherlands,3974.4
2798,2022Q4,Europe,North Macedonia,3597.2000000000003
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,3652.4
2801,2022Q4,Europe,Poland,3845.6
2802,2022Q4,Europe,Portugal,4250.400000000001
2803,2022Q4,Europe,Romania,3956.0
2804,2022Q4,Europe,Russia,3643.2000000000003
2805,2022Q4,Europe,San Marino,0.0
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,3790.4
2808,2022Q4,Europe,Slovakia,3790.4
2809,2022Q4,Europe,Slovenia,4094.0
2810,2022Q4,Europe,Spain,4186.0
2811,2022Q4,Europe,Sweden,3772.0
2812,2022Q4,Europe,Switzerland,3965.2000000000003
2813,2022Q4,Europe,Ukraine,3808.7999999999997
2814,2022Q4,Europe,United Kingdom,3753.6
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,0.0
2818,2022Q4,North America,Antigua and Barbuda,2953.2000000000003
2819,2022Q4,North America,Aruba,3790.4
2820,2022Q4,North America,Bahamas,3155.6
2821,2022Q4,North America,Barbados,3661.6
2822,2022Q4,North America,Belize,2300.0
2823,2022Q4,North America,Bermuda,0.0
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,0.0
2826,2022Q4,North America,Canada,3808.7999999999997
2827,2022Q4,North America,Cayman Islands,0.0
2828,2022Q4,North America,Costa Rica,3091.2000000000003
2829,2022Q4,North America,Cuba,3965.2000000000003
2830,2022Q4,North America,Curacao,3836.4
2831,2022Q4,North America,Dominica,0.0
2832,2022Q4,North America,Dominican Republic,2539.2000000000003
2833,2022Q4,North America,El Salvador,2539.2000000000003
2834,2022Q4,North America,Greenland,0.0
2835,2022Q4,North America,Grenada,2704.7999999999997
2836,2022Q4,North America,Guadeloupe,3992.7999999999997
2837,2022Q4,North America,Guatemala,2106.7999999999997
2838,2022Q4,North America,Haiti,2235.6
2839,2022Q4,North America,Honduras,2290.7999999999997
2840,2022Q4,North America,Jamaica,2888.7999999999997
