,date,continent,location,population_density
2324,2022Q2,Europe,Slovakia,10294.648
2325,2022Q2,Europe,Slovenia,9338.329
2326,2022Q2,Europe,Spain,8472.555
2327,2022Q2,Europe,Sweden,2249.338
2328,2022Q2,Europe,Switzerland,19496.113
2329,2022Q2,Europe,Ukraine,7042.49
2330,2022Q2,Europe,United Kingdom,24833.718
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,21097.895
2335,2022Q2,North America,Aruba,53216.799999999996
2336,2022Q2,North America,Bahamas,3594.227
2337,2022Q2,North America,Barbados,60466.132999999994
2338,2022Q2,North America,Belize,1494.7659999999998
2339,2022Q2,North America,Bermuda,119102.62
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,18925.543
2342,2022Q2,North America,Canada,367.367
2343,2022Q2,North America,Cayman Islands,23341.136
2344,2022Q2,North America,Costa Rica,8743.189
2345,2022Q2,North America,Cuba,10047.128
2346,2022Q2,North America,Curacao,33000.604
2347,2022Q2,North America,Dominica,8969.597
2348,2022Q2,North America,Dominican Republic,20281.443
2349,2022Q2,North America,El Salvador,28010.801
2350,2022Q2,North America,Greenland,12.467
2351,2022Q2,North America,Grenada,28859.012
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,14362.894
2354,2022Q2,North America,Haiti,36258.768
2355,2022Q2,North America,Honduras,7535.255000000001
2356,2022Q2,North America,Jamaica,24285.989
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,6046.404
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,4701.697
2361,2022Q2,North America,Panama,5017.103
2362,2022Q2,North America,Puerto Rico,34237.112
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,19370.715
2365,2022Q2,North America,Saint Lucia,26680.017
2366,2022Q2,North America,Saint Martin (French part),53738.503000000004
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,25642.617
2369,2022Q2,North America,Sint Maarten (Dutch part),110027.008
2370,2022Q2,North America,Trinidad and Tobago,24286.626000000004
2371,2022Q2,North America,Turks and Caicos Islands,3395.392
2372,2022Q2,North America,United States,3240.3279999999995
2373,2022Q2,North America,United States Virgin Islands,27889.68
2374,2022Q2,Oceania,American Samoa,25316.655
2375,2022Q2,Oceania,Australia,291.382
2376,2022Q2,Oceania,Cook Islands,0.0
2377,2022Q2,Oceania,Fiji,4510.142
2378,2022Q2,Oceania,French Polynesia,7036.4839999999995
2379,2022Q2,Oceania,Guam,27675.647999999997
2380,2022Q2,Oceania,Kiribati,13076.791
2381,2022Q2,Oceania,Marshall Islands,26858.649999999998
2382,2022Q2,Oceania,Micronesia (country),13720.706999999999
2383,2022Q2,Oceania,Nauru,62102.950000000004
2384,2022Q2,Oceania,New Caledonia,1396.122
2385,2022Q2,Oceania,New Zealand,1656.7459999999999
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,10908.898
2388,2022Q2,Oceania,Palau,4298.567
2389,2022Q2,Oceania,Papua New Guinea,1658.02
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,6316.583
2392,2022Q2,Oceania,Solomon Islands,1987.5310000000002
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,13652.547999999999
2395,2022Q2,Oceania,Tuvalu,33949.097
2396,2022Q2,Oceania,Vanuatu,2062.2419999999997
2397,2022Q2,Oceania,Wallis and Futuna,0.0
2398,2022Q2,South America,Argentina,1472.107
2399,2022Q2,South America,Bolivia,928.382
2400,2022Q2,South America,Brazil,2278.64
2401,2022Q2,South America,Chile,2209.662
2402,2022Q2,South America,Colombia,4024.293
2403,2022Q2,South America,Ecuador,6091.449
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,0.0
2406,2022Q2,South America,Guyana,359.632
2407,2022Q2,South America,Paraguay,1560.1039999999998
2408,2022Q2,South America,Peru,2286.739
2409,2022Q2,South America,Suriname,328.692
2410,2022Q2,South America,Uruguay,1797.3410000000001
2411,2022Q2,South America,Venezuela,3299.023
2412,2022Q3,Africa,Algeria,1596.0159999999998
2413,2022Q3,Africa,Angola,2197.88
2414,2022Q3,Africa,Benin,9118.12
2415,2022Q3,Africa,Botswana,372.04799999999994
2416,2022Q3,Africa,Burkina Faso,6453.892
2417,2022Q3,Africa,Burundi,38921.704
2418,2022Q3,Africa,Cameroon,4681.42
2419,2022Q3,Africa,Cape Verde,12473.36
2420,2022Q3,Africa,Central African Republic,688.068
2421,2022Q3,Africa,Chad,1088.636
2422,2022Q3,Africa,Comoros,40236.384
2423,2022Q3,Africa,Congo,1417.26
2424,2022Q3,Africa,Cote d'Ivoire,7028.7080000000005
2425,2022Q3,Africa,Democratic Republic of Congo,3300.868
2426,2022Q3,Africa,Djibouti,3798.22
2427,2022Q3,Africa,Egypt,9015.908
2428,2022Q3,Africa,Equatorial Guinea,4157.848
2429,2022Q3,Africa,Eritrea,4075.9680000000003
2430,2022Q3,Africa,Eswatini,7313.264
2431,2022Q3,Africa,Ethiopia,9656.044
2432,2022Q3,Africa,Gabon,723.028
2433,2022Q3,Africa,Gambia,19096.072
2434,2022Q3,Africa,Ghana,11658.148
2435,2022Q3,Africa,Guinea,4761.46
2436,2022Q3,Africa,Guinea-Bissau,6089.572
2437,2022Q3,Africa,Kenya,8033.808
2438,2022Q3,Africa,Lesotho,6767.704
2439,2022Q3,Africa,Liberia,4519.684
2440,2022Q3,Africa,Libya,333.31600000000003
2441,2022Q3,Africa,Madagascar,4043.492
2442,2022Q3,Africa,Malawi,18171.748
2443,2022Q3,Africa,Mali,1398.032
2444,2022Q3,Africa,Mauritania,394.58799999999997
2445,2022Q3,Africa,Mauritius,57312.504
2446,2022Q3,Africa,Mayotte,0.0
2447,2022Q3,Africa,Morocco,7367.36
2448,2022Q3,Africa,Mozambique,3470.976
2449,2022Q3,Africa,Namibia,283.176
2450,2022Q3,Africa,Niger,1559.86
2451,2022Q3,Africa,Nigeria,19282.095999999998
2452,2022Q3,Africa,Reunion,0.0
2453,2022Q3,Africa,Rwanda,45527.948000000004
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,19581.372
2456,2022Q3,Africa,Senegal,7574.176
2457,2022Q3,Africa,Seychelles,19168.568000000003
2458,2022Q3,Africa,Sierra Leone,9632.4
2459,2022Q3,Africa,Somalia,2162.0
2460,2022Q3,Africa,South Africa,4301.3679999999995
2461,2022Q3,Africa,South Sudan,0.0
2462,2022Q3,Africa,Sudan,2139.736
2463,2022Q3,Africa,Tanzania,5952.308
2464,2022Q3,Africa,Togo,13189.672
2465,2022Q3,Africa,Tunisia,6828.976
2466,2022Q3,Africa,Uganda,19665.827999999998
2467,2022Q3,Africa,Zambia,2115.54
2468,2022Q3,Africa,Zimbabwe,3931.0679999999998
2469,2022Q3,Asia,Afghanistan,5006.824
2470,2022Q3,Asia,Armenia,9469.652
2471,2022Q3,Asia,Azerbaijan,10976.428
2472,2022Q3,Asia,Bahrain,178103.444
2473,2022Q3,Asia,Bangladesh,116383.312
2474,2022Q3,Asia,Bhutan,1949.2959999999998
2475,2022Q3,Asia,Brunei,7483.923999999999
2476,2022Q3,Asia,Cambodia,8341.824
2477,2022Q3,Asia,China,13586.008
2478,2022Q3,Asia,Georgia,5982.9439999999995
2479,2022Q3,Asia,Hong Kong,647653.688
2480,2022Q3,Asia,India,41438.547999999995
2481,2022Q3,Asia,Indonesia,13406.699999999999
2482,2022Q3,Asia,Iran,4584.452
2483,2022Q3,Asia,Iraq,8107.5
2484,2022Q3,Asia,Israel,37039.752
2485,2022Q3,Asia,Japan,31995.576
2486,2022Q3,Asia,Jordan,10054.22
2487,2022Q3,Asia,Kazakhstan,614.652
2488,2022Q3,Asia,Kuwait,21355.775999999998
2489,2022Q3,Asia,Kyrgyzstan,2974.636
2490,2022Q3,Asia,Laos,2733.78
2491,2022Q3,Asia,Lebanon,54699.612
2492,2022Q3,Asia,Macao,1890302.472
2493,2022Q3,Asia,Malaysia,8855.368
2494,2022Q3,Asia,Maldives,133807.836
2495,2022Q3,Asia,Mongolia,182.16
2496,2022Q3,Asia,Myanmar,7518.332
2497,2022Q3,Asia,Nepal,18807.56
2498,2022Q3,Asia,North Korea,19476.492
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,1378.16
2501,2022Q3,Asia,Pakistan,23512.716
2502,2022Q3,Asia,Palestine,71594.584
2503,2022Q3,Asia,Philippines,32372.316
2504,2022Q3,Asia,Qatar,20913.624
2505,2022Q3,Asia,Saudi Arabia,1409.624
2506,2022Q3,Asia,Singapore,728247.252
2507,2022Q3,Asia,South Korea,48572.964
2508,2022Q3,Asia,Sri Lanka,31459.859999999997
2509,2022Q3,Asia,Syria,0.0
2510,2022Q3,Asia,Taiwan,0.0
2511,2022Q3,Asia,Tajikistan,5913.852000000001
2512,2022Q3,Asia,Thailand,12432.144
2513,2022Q3,Asia,Timor,8020.192
2514,2022Q3,Asia,Turkey,9652.088
2515,2022Q3,Asia,Turkmenistan,1127.276
2516,2022Q3,Asia,United Arab Emirates,10344.663999999999
2517,2022Q3,Asia,Uzbekistan,7004.328
2518,2022Q3,Asia,Vietnam,28347.684
2519,2022Q3,Asia,Yemen,4922.736
2520,2022Q3,Europe,Albania,9648.132
2521,2022Q3,Europe,Andorra,15065.46
2522,2022Q3,Europe,Austria,9820.908
2523,2022Q3,Europe,Belarus,4310.936
2524,2022Q3,Europe,Belgium,34551.888
2525,2022Q3,Europe,Bosnia and Herzegovina,6301.632
2526,2022Q3,Europe,Bulgaria,5996.56
2527,2022Q3,Europe,Croatia,6782.7919999999995
2528,2022Q3,Europe,Cyprus,11744.444
2529,2022Q3,Europe,Czechia,12620.192
2530,2022Q3,Europe,Denmark,12559.84
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,2855.036
2533,2022Q3,Europe,Faeroe Islands,3248.336
2534,2022Q3,Europe,Finland,1668.512
2535,2022Q3,Europe,France,11277.176
2536,2022Q3,Europe,Germany,21805.471999999998
2537,2022Q3,Europe,Gibraltar,318053.2
2538,2022Q3,Europe,Greece,7680.068
2539,2022Q3,Europe,Guernsey,0.0
2540,2022Q3,Europe,Hungary,9939.956
2541,2022Q3,Europe,Iceland,313.168
2542,2022Q3,Europe,Ireland,6428.407999999999
2543,2022Q3,Europe,Isle of Man,13604.224000000002
2544,2022Q3,Europe,Italy,18939.028000000002
2545,2022Q3,Europe,Jersey,0.0
2546,2022Q3,Europe,Kosovo,15470.26
2547,2022Q3,Europe,Latvia,2871.504
2548,2022Q3,Europe,Liechtenstein,21805.104
2549,2022Q3,Europe,Lithuania,4152.42
2550,2022Q3,Europe,Luxembourg,21293.124
2551,2022Q3,Europe,Malta,133771.404
2552,2022Q3,Europe,Moldova,11376.26
2553,2022Q3,Europe,Monaco,1779970.0
2554,2022Q3,Europe,Montenegro,4257.76
2555,2022Q3,Europe,Netherlands,46786.047999999995
2556,2022Q3,Europe,North Macedonia,7599.2
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,1330.504
2559,2022Q3,Europe,Poland,11410.484
2560,2022Q3,Europe,Portugal,10338.132
2561,2022Q3,Europe,Romania,7831.868
2562,2022Q3,Europe,Russia,811.716
2563,2022Q3,Europe,San Marino,51213.364
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,7386.772
2566,2022Q3,Europe,Slovakia,10407.776
2567,2022Q3,Europe,Slovenia,9440.948
2568,2022Q3,Europe,Spain,8565.66
2569,2022Q3,Europe,Sweden,2274.056
2570,2022Q3,Europe,Switzerland,19710.356
2571,2022Q3,Europe,Ukraine,7119.88
2572,2022Q3,Europe,United Kingdom,25106.616
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,0.0
2576,2022Q3,North America,Antigua and Barbuda,21329.74
2577,2022Q3,North America,Aruba,53801.6
2578,2022Q3,North America,Bahamas,3633.724
2579,2022Q3,North America,Barbados,61130.596
2580,2022Q3,North America,Belize,1511.1919999999998
2581,2022Q3,North America,Bermuda,120411.43999999999
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,19133.516
2584,2022Q3,North America,Canada,371.404
2585,2022Q3,North America,Cayman Islands,23597.631999999998
2586,2022Q3,North America,Costa Rica,8839.268
2587,2022Q3,North America,Cuba,10157.536
2588,2022Q3,North America,Curacao,33363.248
2589,2022Q3,North America,Dominica,9068.163999999999
2590,2022Q3,North America,Dominican Republic,20504.316
2591,2022Q3,North America,El Salvador,28318.611999999997
2592,2022Q3,North America,Greenland,12.604000000000001
2593,2022Q3,North America,Grenada,29176.144
2594,2022Q3,North America,Guadeloupe,0.0
2595,2022Q3,North America,Guatemala,14520.728000000001
2596,2022Q3,North America,Haiti,36657.216
2597,2022Q3,North America,Honduras,7618.06
2598,2022Q3,North America,Jamaica,24552.868000000002
2599,2022Q3,North America,Martinique,0.0
2600,2022Q3,North America,Mexico,6112.848
2601,2022Q3,North America,Montserrat,0.0
2602,2022Q3,North America,Nicaragua,4753.3640000000005
2603,2022Q3,North America,Panama,5072.236
2604,2022Q3,North America,Puerto Rico,34613.344000000005
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,19583.58
2607,2022Q3,North America,Saint Lucia,26973.204
2608,2022Q3,North America,Saint Martin (French part),54329.036
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,25924.404
2611,2022Q3,North America,Sint Maarten (Dutch part),111236.09599999999
2612,2022Q3,North America,Trinidad and Tobago,24553.512000000002
2613,2022Q3,North America,Turks and Caicos Islands,3432.7039999999997
2614,2022Q3,North America,United States,3275.9359999999997
2615,2022Q3,North America,United States Virgin Islands,28196.160000000003
2616,2022Q3,Oceania,American Samoa,25594.859999999997
2617,2022Q3,Oceania,Australia,294.584
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,4559.704
2620,2022Q3,Oceania,French Polynesia,7113.808
2621,2022Q3,Oceania,Guam,27979.775999999998
2622,2022Q3,Oceania,Kiribati,13220.492
2623,2022Q3,Oceania,Marshall Islands,27153.8
2624,2022Q3,Oceania,Micronesia (country),13871.483999999999
2625,2022Q3,Oceania,Nauru,62785.4
2626,2022Q3,Oceania,New Caledonia,1411.464
2627,2022Q3,Oceania,New Zealand,1674.952
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,11028.776
2630,2022Q3,Oceania,Palau,4345.804
2631,2022Q3,Oceania,Papua New Guinea,1676.2399999999998
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,6385.996
2634,2022Q3,Oceania,Solomon Islands,2009.372
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,13802.576
2637,2022Q3,Oceania,Tuvalu,34322.164000000004
2638,2022Q3,Oceania,Vanuatu,2084.904
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,1488.2839999999999
2641,2022Q3,South America,Bolivia,938.584
2642,2022Q3,South America,Brazil,2303.68
2643,2022Q3,South America,Chile,2233.944
2644,2022Q3,South America,Colombia,4068.516
2645,2022Q3,South America,Ecuador,6158.387999999999
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,0.0
2648,2022Q3,South America,Guyana,363.584
2649,2022Q3,South America,Paraguay,1577.2479999999998
2650,2022Q3,South America,Peru,2311.868
2651,2022Q3,South America,Suriname,332.30400000000003
2652,2022Q3,South America,Uruguay,1817.092
2653,2022Q3,South America,Venezuela,3335.276
2654,2022Q4,Africa,Algeria,1596.0159999999998
2655,2022Q4,Africa,Angola,2197.88
2656,2022Q4,Africa,Benin,9118.12
2657,2022Q4,Africa,Botswana,372.04799999999994
2658,2022Q4,Africa,Burkina Faso,6453.892
2659,2022Q4,Africa,Burundi,38921.704
2660,2022Q4,Africa,Cameroon,4681.42
2661,2022Q4,Africa,Cape Verde,12473.36
2662,2022Q4,Africa,Central African Republic,688.068
2663,2022Q4,Africa,Chad,1088.636
2664,2022Q4,Africa,Comoros,40236.384
2665,2022Q4,Africa,Congo,1417.26
2666,2022Q4,Africa,Cote d'Ivoire,7028.7080000000005
2667,2022Q4,Africa,Democratic Republic of Congo,3300.868
2668,2022Q4,Africa,Djibouti,3798.22
2669,2022Q4,Africa,Egypt,9015.908
2670,2022Q4,Africa,Equatorial Guinea,4157.848
2671,2022Q4,Africa,Eritrea,4075.9680000000003
2672,2022Q4,Africa,Eswatini,7313.264
2673,2022Q4,Africa,Ethiopia,9656.044
2674,2022Q4,Africa,Gabon,723.028
2675,2022Q4,Africa,Gambia,19096.072
2676,2022Q4,Africa,Ghana,11658.148
2677,2022Q4,Africa,Guinea,4761.46
2678,2022Q4,Africa,Guinea-Bissau,6089.572
2679,2022Q4,Africa,Kenya,8033.808
2680,2022Q4,Africa,Lesotho,6767.704
2681,2022Q4,Africa,Liberia,4519.684
2682,2022Q4,Africa,Libya,333.31600000000003
2683,2022Q4,Africa,Madagascar,4043.492
2684,2022Q4,Africa,Malawi,18171.748
2685,2022Q4,Africa,Mali,1398.032
2686,2022Q4,Africa,Mauritania,394.58799999999997
2687,2022Q4,Africa,Mauritius,57312.504
2688,2022Q4,Africa,Mayotte,0.0
2689,2022Q4,Africa,Morocco,7367.36
2690,2022Q4,Africa,Mozambique,3470.976
2691,2022Q4,Africa,Namibia,283.176
2692,2022Q4,Africa,Niger,1559.86
2693,2022Q4,Africa,Nigeria,19282.095999999998
2694,2022Q4,Africa,Reunion,0.0
2695,2022Q4,Africa,Rwanda,45527.948000000004
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,19581.372
2698,2022Q4,Africa,Senegal,7574.176
2699,2022Q4,Africa,Seychelles,19168.568000000003
2700,2022Q4,Africa,Sierra Leone,9632.4
2701,2022Q4,Africa,Somalia,2162.0
2702,2022Q4,Africa,South Africa,4301.3679999999995
2703,2022Q4,Africa,South Sudan,0.0
2704,2022Q4,Africa,Sudan,2139.736
2705,2022Q4,Africa,Tanzania,5952.308
2706,2022Q4,Africa,Togo,13189.672
2707,2022Q4,Africa,Tunisia,6828.976
2708,2022Q4,Africa,Uganda,19665.827999999998
2709,2022Q4,Africa,Zambia,2115.54
2710,2022Q4,Africa,Zimbabwe,3931.0679999999998
2711,2022Q4,Asia,Afghanistan,5006.824
2712,2022Q4,Asia,Armenia,9469.652
2713,2022Q4,Asia,Azerbaijan,10976.428
2714,2022Q4,Asia,Bahrain,178103.444
2715,2022Q4,Asia,Bangladesh,116383.312
2716,2022Q4,Asia,Bhutan,1949.2959999999998
2717,2022Q4,Asia,Brunei,7483.923999999999
2718,2022Q4,Asia,Cambodia,8341.824
2719,2022Q4,Asia,China,13586.008
2720,2022Q4,Asia,Georgia,5982.9439999999995
2721,2022Q4,Asia,Hong Kong,647653.688
2722,2022Q4,Asia,India,41438.547999999995
2723,2022Q4,Asia,Indonesia,13406.699999999999
2724,2022Q4,Asia,Iran,4584.452
2725,2022Q4,Asia,Iraq,8107.5
2726,2022Q4,Asia,Israel,37039.752
2727,2022Q4,Asia,Japan,31995.576
2728,2022Q4,Asia,Jordan,10054.22
2729,2022Q4,Asia,Kazakhstan,614.652
2730,2022Q4,Asia,Kuwait,21355.775999999998
2731,2022Q4,Asia,Kyrgyzstan,2974.636
2732,2022Q4,Asia,Laos,2733.78
2733,2022Q4,Asia,Lebanon,54699.612
2734,2022Q4,Asia,Macao,1890302.472
2735,2022Q4,Asia,Malaysia,8855.368
2736,2022Q4,Asia,Maldives,133807.836
2737,2022Q4,Asia,Mongolia,182.16
2738,2022Q4,Asia,Myanmar,7518.332
2739,2022Q4,Asia,Nepal,18807.56
2740,2022Q4,Asia,North Korea,19476.492
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,1378.16
2743,2022Q4,Asia,Pakistan,23512.716
2744,2022Q4,Asia,Palestine,71594.584
2745,2022Q4,Asia,Philippines,32372.316
2746,2022Q4,Asia,Qatar,20913.624
2747,2022Q4,Asia,Saudi Arabia,1409.624
2748,2022Q4,Asia,Singapore,728247.252
2749,2022Q4,Asia,South Korea,48572.964
2750,2022Q4,Asia,Sri Lanka,31459.859999999997
2751,2022Q4,Asia,Syria,0.0
2752,2022Q4,Asia,Taiwan,0.0
2753,2022Q4,Asia,Tajikistan,5913.852000000001
2754,2022Q4,Asia,Thailand,12432.144
2755,2022Q4,Asia,Timor,8020.192
2756,2022Q4,Asia,Turkey,9652.088
2757,2022Q4,Asia,Turkmenistan,1127.276
2758,2022Q4,Asia,United Arab Emirates,10344.663999999999
2759,2022Q4,Asia,Uzbekistan,7004.328
2760,2022Q4,Asia,Vietnam,28347.684
2761,2022Q4,Asia,Yemen,4922.736
2762,2022Q4,Europe,Albania,9648.132
2763,2022Q4,Europe,Andorra,15065.46
2764,2022Q4,Europe,Austria,9820.908
2765,2022Q4,Europe,Belarus,4310.936
2766,2022Q4,Europe,Belgium,34551.888
2767,2022Q4,Europe,Bosnia and Herzegovina,6301.632
2768,2022Q4,Europe,Bulgaria,5996.56
2769,2022Q4,Europe,Croatia,6782.7919999999995
2770,2022Q4,Europe,Cyprus,11744.444
2771,2022Q4,Europe,Czechia,12620.192
2772,2022Q4,Europe,Denmark,12559.84
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,2855.036
2775,2022Q4,Europe,Faeroe Islands,3248.336
2776,2022Q4,Europe,Finland,1668.512
2777,2022Q4,Europe,France,11277.176
2778,2022Q4,Europe,Germany,21805.471999999998
2779,2022Q4,Europe,Gibraltar,318053.2
2780,2022Q4,Europe,Greece,7680.068
2781,2022Q4,Europe,Guernsey,0.0
2782,2022Q4,Europe,Hungary,9939.956
2783,2022Q4,Europe,Iceland,313.168
2784,2022Q4,Europe,Ireland,6428.407999999999
2785,2022Q4,Europe,Isle of Man,13604.224000000002
2786,2022Q4,Europe,Italy,18939.028000000002
2787,2022Q4,Europe,Jersey,0.0
2788,2022Q4,Europe,Kosovo,15470.26
2789,2022Q4,Europe,Latvia,2871.504
2790,2022Q4,Europe,Liechtenstein,21805.104
2791,2022Q4,Europe,Lithuania,4152.42
2792,2022Q4,Europe,Luxembourg,21293.124
2793,2022Q4,Europe,Malta,133771.404
2794,2022Q4,Europe,Moldova,11376.26
2795,2022Q4,Europe,Monaco,1779970.0
2796,2022Q4,Europe,Montenegro,4257.76
2797,2022Q4,Europe,Netherlands,46786.047999999995
2798,2022Q4,Europe,North Macedonia,7599.2
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,1330.504
2801,2022Q4,Europe,Poland,11410.484
2802,2022Q4,Europe,Portugal,10338.132
2803,2022Q4,Europe,Romania,7831.868
2804,2022Q4,Europe,Russia,811.716
2805,2022Q4,Europe,San Marino,51213.364
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,7386.772
2808,2022Q4,Europe,Slovakia,10407.776
2809,2022Q4,Europe,Slovenia,9440.948
2810,2022Q4,Europe,Spain,8565.66
2811,2022Q4,Europe,Sweden,2274.056
2812,2022Q4,Europe,Switzerland,19710.356
2813,2022Q4,Europe,Ukraine,7119.88
2814,2022Q4,Europe,United Kingdom,25106.616
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,0.0
2818,2022Q4,North America,Antigua and Barbuda,21329.74
2819,2022Q4,North America,Aruba,53801.6
2820,2022Q4,North America,Bahamas,3633.724
2821,2022Q4,North America,Barbados,61130.596
2822,2022Q4,North America,Belize,1511.1919999999998
2823,2022Q4,North America,Bermuda,120411.43999999999
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,19133.516
2826,2022Q4,North America,Canada,371.404
2827,2022Q4,North America,Cayman Islands,23597.631999999998
2828,2022Q4,North America,Costa Rica,8839.268
2829,2022Q4,North America,Cuba,10157.536
2830,2022Q4,North America,Curacao,33363.248
2831,2022Q4,North America,Dominica,9068.163999999999
2832,2022Q4,North America,Dominican Republic,20504.316
2833,2022Q4,North America,El Salvador,28318.611999999997
2834,2022Q4,North America,Greenland,12.604000000000001
2835,2022Q4,North America,Grenada,29176.144
2836,2022Q4,North America,Guadeloupe,0.0
2837,2022Q4,North America,Guatemala,14520.728000000001
2838,2022Q4,North America,Haiti,36657.216
2839,2022Q4,North America,Honduras,7618.06
2840,2022Q4,North America,Jamaica,24552.868000000002
2841,2022Q4,North America,Martinique,0.0
2842,2022Q4,North America,Mexico,6112.848
2843,2022Q4,North America,Montserrat,0.0
2844,2022Q4,North America,Nicaragua,4753.3640000000005
2845,2022Q4,North America,Panama,5072.236
2846,2022Q4,North America,Puerto Rico,34613.344000000005
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,19583.58
2849,2022Q4,North America,Saint Lucia,26973.204
2850,2022Q4,North America,Saint Martin (French part),54329.036
2851,2022Q4,North America,Saint Pierre and Miquelon,0.0
2852,2022Q4,North America,Saint Vincent and the Grenadines,25924.404
2853,2022Q4,North America,Sint Maarten (Dutch part),111236.09599999999
2854,2022Q4,North America,Trinidad and Tobago,24553.512000000002
2855,2022Q4,North America,Turks and Caicos Islands,3432.7039999999997
2856,2022Q4,North America,United States,3275.9359999999997
2857,2022Q4,North America,United States Virgin Islands,28196.160000000003
2858,2022Q4,Oceania,American Samoa,25594.859999999997
2859,2022Q4,Oceania,Australia,294.584
2860,2022Q4,Oceania,Cook Islands,0.0
2861,2022Q4,Oceania,Fiji,4559.704
2862,2022Q4,Oceania,French Polynesia,7113.808
2863,2022Q4,Oceania,Guam,27979.775999999998
2864,2022Q4,Oceania,Kiribati,13220.492
2865,2022Q4,Oceania,Marshall Islands,27153.8
2866,2022Q4,Oceania,Micronesia (country),13871.483999999999
2867,2022Q4,Oceania,Nauru,62785.4
2868,2022Q4,Oceania,New Caledonia,1411.464
2869,2022Q4,Oceania,New Zealand,1674.952
2870,2022Q4,Oceania,Niue,0.0
2871,2022Q4,Oceania,Northern Mariana Islands,11028.776
2872,2022Q4,Oceania,Palau,4345.804
2873,2022Q4,Oceania,Papua New Guinea,1676.2399999999998
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,6385.996
2876,2022Q4,Oceania,Solomon Islands,2009.372
2877,2022Q4,Oceania,Tokelau,0.0
2878,2022Q4,Oceania,Tonga,13802.576
2879,2022Q4,Oceania,Tuvalu,34322.164000000004
2880,2022Q4,Oceania,Vanuatu,2084.904
2881,2022Q4,Oceania,Wallis and Futuna,0.0
2882,2022Q4,South America,Argentina,1488.2839999999999
2883,2022Q4,South America,Bolivia,938.584
2884,2022Q4,South America,Brazil,2303.68
2885,2022Q4,South America,Chile,2233.944
2886,2022Q4,South America,Colombia,4068.516
2887,2022Q4,South America,Ecuador,6158.387999999999
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,0.0
2890,2022Q4,South America,Guyana,363.584
2891,2022Q4,South America,Paraguay,1577.2479999999998
2892,2022Q4,South America,Peru,2311.868
