,date,continent,location,gdp_per_capita
2860,2022Q4,Oceania,Cook Islands,0.0
2861,2022Q4,Oceania,Fiji,800673.7000000001
2862,2022Q4,Oceania,French Polynesia,0.0
2863,2022Q4,Oceania,Guam,0.0
2864,2022Q4,Oceania,Kiribati,182264.144
2865,2022Q4,Oceania,Marshall Islands,351366.58400000003
2866,2022Q4,Oceania,Micronesia (country),303550.68799999997
2867,2022Q4,Oceania,Nauru,1186398.42
2868,2022Q4,Oceania,New Caledonia,0.0
2869,2022Q4,Oceania,New Zealand,3319897.556
2870,2022Q4,Oceania,Niue,0.0
2871,2022Q4,Oceania,Northern Mariana Islands,0.0
2872,2022Q4,Oceania,Palau,1218117.26
2873,2022Q4,Oceania,Papua New Guinea,351733.848
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,553983.244
2876,2022Q4,Oceania,Solomon Islands,202944.91599999997
2877,2022Q4,Oceania,Tokelau,0.0
2878,2022Q4,Oceania,Tonga,499157.132
2879,2022Q4,Oceania,Tuvalu,328909.56799999997
2880,2022Q4,Oceania,Vanuatu,268815.628
2881,2022Q4,Oceania,Wallis and Futuna,0.0
2882,2022Q4,South America,Argentina,1741919.444
2883,2022Q4,South America,Bolivia,633496.2679999999
2884,2022Q4,South America,Brazil,1297517.584
2885,2022Q4,South America,Chile,2094567.404
2886,2022Q4,South America,Colombia,1219455.308
2887,2022Q4,South America,Ecuador,973538.112
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,0.0
2890,2022Q4,South America,Guyana,684024.3239999999
2891,2022Q4,South America,Paraguay,812084.92
2892,2022Q4,South America,Peru,1125776.952
2893,2022Q4,South America,Suriname,1266574.948
2894,2022Q4,South America,Uruguay,1890729.628
2895,2022Q4,South America,Venezuela,1540542.024
2896,2023Q1,Africa,Algeria,1252245.51
2897,2023Q1,Africa,Angola,523754.55
2898,2023Q1,Africa,Benin,185781.24
2899,2023Q1,Africa,Botswana,1422663.66
2900,2023Q1,Africa,Burkina Faso,153279.18000000002
2901,2023Q1,Africa,Burundi,63200.25
2902,2023Q1,Africa,Cameroon,302843.33999999997
2903,2023Q1,Africa,Cape Verde,560029.86
2904,2023Q1,Africa,Central African Republic,59511.6
2905,2023Q1,Africa,Chad,159133.77
2906,2023Q1,Africa,Comoros,127250.1
2907,2023Q1,Africa,Congo,439326.54
2908,2023Q1,Africa,Cote d'Ivoire,324090.54
2909,2023Q1,Africa,Democratic Republic of Congo,72731.97
2910,2023Q1,Africa,Djibouti,243486.54
2911,2023Q1,Africa,Egypt,949518.54
2912,2023Q1,Africa,Equatorial Guinea,2034438.57
2913,2023Q1,Africa,Eritrea,135941.31
2914,2023Q1,Africa,Eswatini,696507.75
2915,2023Q1,Africa,Ethiopia,155693.43
2916,2023Q1,Africa,Gabon,1490617.17
2917,2023Q1,Africa,Gambia,140559.03
2918,2023Q1,Africa,Ghana,380486.7
2919,2023Q1,Africa,Guinea,179903.34
2920,2023Q1,Africa,Guinea-Bissau,139380.75
2921,2023Q1,Africa,Kenya,269372.51999999996
2922,2023Q1,Africa,Lesotho,256603.77
2923,2023Q1,Africa,Liberia,67750.92
2924,2023Q1,Africa,Libya,1609335.8099999998
2925,2023Q1,Africa,Madagascar,127479.6
2926,2023Q1,Africa,Malawi,98553.78
2927,2023Q1,Africa,Mali,181287.54
2928,2023Q1,Africa,Mauritania,323786.97
2929,2023Q1,Africa,Mauritius,1826347.0499999998
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,673651.17
2932,2023Q1,Africa,Mozambique,102249.27
2933,2023Q1,Africa,Namibia,858762.7200000001
2934,2023Q1,Africa,Niger,83340.0
2935,2023Q1,Africa,Nigeria,480460.86
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,166878.99
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,274744.26
2940,2023Q1,Africa,Senegal,222352.19999999998
2941,2023Q1,Africa,Seychelles,2374405.83
2942,2023Q1,Africa,Sierra Leone,125127.0
2943,2023Q1,Africa,Somalia,0.0
2944,2023Q1,Africa,South Africa,1106538.84
2945,2023Q1,Africa,South Sudan,141289.91999999998
2946,2023Q1,Africa,Sudan,401985.62999999995
2947,2023Q1,Africa,Tanzania,241497.36000000002
2948,2023Q1,Africa,Togo,128683.17000000001
2949,2023Q1,Africa,Tunisia,976436.7300000001
2950,2023Q1,Africa,Uganda,152793.63
2951,2023Q1,Africa,Zambia,332032.59
2952,2023Q1,Africa,Zimbabwe,170979.75
2953,2023Q1,Asia,Afghanistan,162358.83000000002
2954,2023Q1,Asia,Armenia,790882.2
2955,2023Q1,Asia,Azerbaijan,1426267.71
2956,2023Q1,Asia,Bahrain,3896163.45
2957,2023Q1,Asia,Bangladesh,317158.56
2958,2023Q1,Asia,Bhutan,783773.73
2959,2023Q1,Asia,Brunei,6462832.590000001
2960,2023Q1,Asia,Cambodia,328056.3
2961,2023Q1,Asia,China,1377784.08
2962,2023Q1,Asia,Georgia,877057.11
2963,2023Q1,Asia,Hong Kong,5044942.8
2964,2023Q1,Asia,India,578400.66
2965,2023Q1,Asia,Indonesia,1006986.9600000001
2966,2023Q1,Asia,Iran,1717435.7999999998
2967,2023Q1,Asia,Iraq,1409758.74
2968,2023Q1,Asia,Israel,2981908.8
2969,2023Q1,Asia,Japan,3510200.07
2970,2023Q1,Asia,Jordan,750374.1
2971,2023Q1,Asia,Kazakhstan,2165002.92
2972,2023Q1,Asia,Kuwait,5897748.33
2973,2023Q1,Asia,Kyrgyzstan,305412.66000000003
2974,2023Q1,Asia,Laos,575762.4
2975,2023Q1,Asia,Lebanon,1203080.85
2976,2023Q1,Asia,Macao,9437566.59
2977,2023Q1,Asia,Malaysia,2412734.7600000002
2978,2023Q1,Asia,Maldives,1366525.44
2979,2023Q1,Asia,Mongolia,1065676.14
2980,2023Q1,Asia,Myanmar,503243.73
2981,2023Q1,Asia,Nepal,219852.36000000002
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,3416463.81
2984,2023Q1,Asia,Pakistan,453123.72
2985,2023Q1,Asia,Palestine,400490.82
2986,2023Q1,Asia,Philippines,683926.92
2987,2023Q1,Asia,Qatar,10524204.0
2988,2023Q1,Asia,Saudi Arabia,4414086.99
2989,2023Q1,Asia,Singapore,7698184.47
2990,2023Q1,Asia,South Korea,3234453.66
2991,2023Q1,Asia,Sri Lanka,1050216.93
2992,2023Q1,Asia,Syria,0.0
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,260722.17
2995,2023Q1,Asia,Thailand,1464990.3900000001
2996,2023Q1,Asia,Timor,591309.1799999999
2997,2023Q1,Asia,Turkey,2261640.69
2998,2023Q1,Asia,Turkmenistan,1475012.07
2999,2023Q1,Asia,United Arab Emirates,6056413.47
3000,2023Q1,Asia,Uzbekistan,562779.36
3001,2023Q1,Asia,Vietnam,555469.56
3002,2023Q1,Asia,Yemen,133123.22999999998
3003,2023Q1,Europe,Albania,1062308.79
3004,2023Q1,Europe,Andorra,0.0
3005,2023Q1,Europe,Austria,4089301.74
3006,2023Q1,Europe,Belarus,1545117.03
3007,2023Q1,Europe,Belgium,3839271.84
3008,2023Q1,Europe,Bosnia and Herzegovina,1054250.55
3009,2023Q1,Europe,Bulgaria,1670697.6300000001
3010,2023Q1,Europe,Croatia,2040281.73
3011,2023Q1,Europe,Cyprus,2917361.8800000004
3012,2023Q1,Europe,Czechia,2934531.54
3013,2023Q1,Europe,Denmark,4201426.35
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,2653312.68
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,3652714.8899999997
3018,2023Q1,Europe,France,3474510.39
3019,2023Q1,Europe,Germany,4070632.0500000003
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,2211694.3800000004
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,2409980.49
3024,2023Q1,Europe,Iceland,4183466.2199999997
3025,2023Q1,Europe,Ireland,6060176.37
3026,2023Q1,Europe,Isle of Man,0.0
3027,2023Q1,Europe,Italy,3169807.56
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,881625.06
3030,2023Q1,Europe,Latvia,2255746.14
3031,2023Q1,Europe,Liechtenstein,0.0
3032,2023Q1,Europe,Lithuania,2657183.85
3033,2023Q1,Europe,Luxembourg,8485016.85
3034,2023Q1,Europe,Malta,3286199.07
3035,2023Q1,Europe,Moldova,467097.48
3036,2023Q1,Europe,Monaco,0.0
3037,2023Q1,Europe,Montenegro,1476835.92
3038,2023Q1,Europe,Netherlands,4362529.05
3039,2023Q1,Europe,North Macedonia,1180009.26
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,5832005.13
3042,2023Q1,Europe,Poland,2449480.05
3043,2023Q1,Europe,Portugal,2514320.64
3044,2023Q1,Europe,Romania,2098187.91
3045,2023Q1,Europe,Russia,2228935.8600000003
3046,2023Q1,Europe,San Marino,5117532.3
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,1264399.29
3049,2023Q1,Europe,Slovakia,2713963.6799999997
3050,2023Q1,Europe,Slovenia,2826075.6
3051,2023Q1,Europe,Spain,3084512.4
3052,2023Q1,Europe,Sweden,4225435.470000001
3053,2023Q1,Europe,Switzerland,5166914.9399999995
3054,2023Q1,Europe,Ukraine,710495.37
3055,2023Q1,Europe,United Kingdom,3577791.96
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,1934184.8699999999
3060,2023Q1,North America,Aruba,3237640.29
3061,2023Q1,North America,Bahamas,2494606.23
3062,2023Q1,North America,Barbados,1528026.1199999999
3063,2023Q1,North America,Belize,704192.58
3064,2023Q1,North America,Bermuda,4560238.350000001
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,0.0
3067,2023Q1,North America,Canada,3961583.19
3068,2023Q1,North America,Cayman Islands,4491272.61
3069,2023Q1,North America,Costa Rica,1397249.55
3070,2023Q1,North America,Cuba,0.0
3071,2023Q1,North America,Curacao,0.0
3072,2023Q1,North America,Dominica,870603.03
3073,2023Q1,North America,Dominican Republic,1314077.49
3074,2023Q1,North America,El Salvador,656321.22
3075,2023Q1,North America,Greenland,0.0
3076,2023Q1,North America,Grenada,1223448.93
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,668142.72
3079,2023Q1,North America,Haiti,148785.57
3080,2023Q1,North America,Honduras,408761.55
3081,2023Q1,North America,Jamaica,737421.39
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,1560282.2100000002
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,478929.96
3086,2023Q1,North America,Panama,2004033.33
3087,2023Q1,North America,Puerto Rico,3154020.3
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,2218894.65
3090,2023Q1,North America,Saint Lucia,1165665.51
3091,2023Q1,North America,Saint Martin (French part),0.0
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,965443.14
3094,2023Q1,North America,Sint Maarten (Dutch part),3269450.8800000004
3095,2023Q1,North America,Trinidad and Tobago,2588676.39
3096,2023Q1,North America,Turks and Caicos Islands,0.0
3097,2023Q1,North America,United States,4880290.140000001
3098,2023Q1,North America,United States Virgin Islands,0.0
3099,2023Q1,Oceania,American Samoa,0.0
3100,2023Q1,Oceania,Australia,4018383.9
3101,2023Q1,Oceania,Cook Islands,0.0
3102,2023Q1,Oceania,Fiji,783267.75
3103,2023Q1,Oceania,French Polynesia,0.0
3104,2023Q1,Oceania,Guam,0.0
3105,2023Q1,Oceania,Kiribati,178301.88
3106,2023Q1,Oceania,Marshall Islands,343728.18
3107,2023Q1,Oceania,Micronesia (country),296951.76
3108,2023Q1,Oceania,Nauru,1160607.15
3109,2023Q1,Oceania,New Caledonia,0.0
3110,2023Q1,Oceania,New Zealand,3247725.87
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,0.0
3113,2023Q1,Oceania,Palau,1191636.45
3114,2023Q1,Oceania,Papua New Guinea,344087.46
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,541940.13
3117,2023Q1,Oceania,Solomon Islands,198533.06999999998
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,488305.89
3120,2023Q1,Oceania,Tuvalu,321759.36
3121,2023Q1,Oceania,Vanuatu,262971.81
3122,2023Q1,Oceania,Wallis and Futuna,0.0
3123,2023Q1,South America,Argentina,1704051.63
3124,2023Q1,South America,Bolivia,619724.61
3125,2023Q1,South America,Brazil,1269310.68
3126,2023Q1,South America,Chile,2049033.33
3127,2023Q1,South America,Colombia,1192945.4100000001
3128,2023Q1,South America,Ecuador,952374.24
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,669154.23
3132,2023Q1,South America,Paraguay,794430.9
3133,2023Q1,South America,Peru,1101303.54
3134,2023Q1,South America,Suriname,1239040.71
3135,2023Q1,South America,Uruguay,1849626.81
3136,2023Q1,South America,Venezuela,1507051.98
3137,2023Q2,Africa,Algeria,1266159.349
3138,2023Q2,Africa,Angola,529574.045
3139,2023Q2,Africa,Benin,187845.476
3140,2023Q2,Africa,Botswana,1438471.034
3141,2023Q2,Africa,Burkina Faso,154982.282
3142,2023Q2,Africa,Burundi,63902.475
3143,2023Q2,Africa,Cameroon,306208.266
3144,2023Q2,Africa,Cape Verde,566252.414
3145,2023Q2,Africa,Central African Republic,60172.840000000004
3146,2023Q2,Africa,Chad,160901.923
3147,2023Q2,Africa,Comoros,128663.99
3148,2023Q2,Africa,Congo,444207.946
3149,2023Q2,Africa,Cote d'Ivoire,327691.546
3150,2023Q2,Africa,Democratic Republic of Congo,73540.103
3151,2023Q2,Africa,Djibouti,246191.946
3152,2023Q2,Africa,Egypt,960068.746
3153,2023Q2,Africa,Equatorial Guinea,2057043.443
3154,2023Q2,Africa,Eritrea,137451.769
3155,2023Q2,Africa,Eswatini,704246.725
3156,2023Q2,Africa,Ethiopia,157423.357
3157,2023Q2,Africa,Gabon,1507179.583
3158,2023Q2,Africa,Gambia,142120.797
3159,2023Q2,Africa,Ghana,384714.33
3160,2023Q2,Africa,Guinea,181902.266
3161,2023Q2,Africa,Guinea-Bissau,140929.425
3162,2023Q2,Africa,Kenya,272365.548
3163,2023Q2,Africa,Lesotho,259454.92299999998
3164,2023Q2,Africa,Liberia,68503.708
3165,2023Q2,Africa,Libya,1627217.319
3166,2023Q2,Africa,Madagascar,128896.04000000001
3167,2023Q2,Africa,Malawi,99648.82199999999
3168,2023Q2,Africa,Mali,183301.846
3169,2023Q2,Africa,Mauritania,327384.603
3170,2023Q2,Africa,Mauritius,1846639.795
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,681136.183
3173,2023Q2,Africa,Mozambique,103385.373
3174,2023Q2,Africa,Namibia,868304.528
3175,2023Q2,Africa,Niger,84266.0
3176,2023Q2,Africa,Nigeria,485799.31399999995
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,168733.201
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,277796.974
3181,2023Q2,Africa,Senegal,224822.78
3182,2023Q2,Africa,Seychelles,2400788.117
3183,2023Q2,Africa,Sierra Leone,126517.3
3184,2023Q2,Africa,Somalia,0.0
3185,2023Q2,Africa,South Africa,1118833.716
3186,2023Q2,Africa,South Sudan,142859.808
3187,2023Q2,Africa,Sudan,406452.137
3188,2023Q2,Africa,Tanzania,244180.66400000002
3189,2023Q2,Africa,Togo,130112.98300000001
3190,2023Q2,Africa,Tunisia,987286.027
3191,2023Q2,Africa,Uganda,154491.337
3192,2023Q2,Africa,Zambia,335721.841
3193,2023Q2,Africa,Zimbabwe,172879.525
3194,2023Q2,Asia,Afghanistan,164162.817
3195,2023Q2,Asia,Armenia,799669.78
3196,2023Q2,Asia,Azerbaijan,1442115.129
3197,2023Q2,Asia,Bahrain,3939454.1550000003
3198,2023Q2,Asia,Bangladesh,320682.544
3199,2023Q2,Asia,Bhutan,792482.3269999999
3200,2023Q2,Asia,Brunei,6534641.841
3201,2023Q2,Asia,Cambodia,331701.37
3202,2023Q2,Asia,China,1393092.792
3203,2023Q2,Asia,Georgia,886802.189
3204,2023Q2,Asia,Hong Kong,5100997.72
3205,2023Q2,Asia,India,584827.334
3206,2023Q2,Asia,Indonesia,1018175.704
3207,2023Q2,Asia,Iran,1736518.42
3208,2023Q2,Asia,Iraq,1425422.726
3209,2023Q2,Asia,Israel,3015041.12
3210,2023Q2,Asia,Japan,3549202.2929999996
3211,2023Q2,Asia,Jordan,758711.59
3212,2023Q2,Asia,Kazakhstan,2189058.508
3213,2023Q2,Asia,Kuwait,5963278.867
3214,2023Q2,Asia,Kyrgyzstan,308806.134
3215,2023Q2,Asia,Laos,582159.76
3216,2023Q2,Asia,Lebanon,1216448.415
3217,2023Q2,Asia,Macao,1363204.0629999998
3218,2023Q2,Asia,Malaysia,2439542.924
3219,2023Q2,Asia,Maldives,1381709.056
3220,2023Q2,Asia,Mongolia,1077516.986
3221,2023Q2,Asia,Myanmar,508835.327
3222,2023Q2,Asia,Nepal,222295.16400000002
3223,2023Q2,Asia,North Korea,0.0
3224,2023Q2,Asia,Oman,3454424.5190000003
3225,2023Q2,Asia,Pakistan,458158.42799999996
3226,2023Q2,Asia,Palestine,404940.718
3227,2023Q2,Asia,Philippines,691526.108
3228,2023Q2,Asia,Qatar,10641139.6
3229,2023Q2,Asia,Saudi Arabia,4463132.401
3230,2023Q2,Asia,Singapore,7783719.853
3231,2023Q2,Asia,South Korea,3270392.0340000005
3232,2023Q2,Asia,Sri Lanka,1061886.007
3233,2023Q2,Asia,Syria,0.0
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,263619.083
3236,2023Q2,Asia,Thailand,1481268.061
3237,2023Q2,Asia,Timor,597879.282
3238,2023Q2,Asia,Turkey,2286770.031
3239,2023Q2,Asia,Turkmenistan,1491401.093
3240,2023Q2,Asia,United Arab Emirates,6123706.953
3241,2023Q2,Asia,Uzbekistan,569032.464
3242,2023Q2,Asia,Vietnam,561641.444
3243,2023Q2,Asia,Yemen,134602.377
3244,2023Q2,Europe,Albania,1074112.2210000001
3245,2023Q2,Europe,Andorra,0.0
3246,2023Q2,Europe,Austria,4134738.426
3247,2023Q2,Europe,Belarus,1562284.997
3248,2023Q2,Europe,Belgium,3881930.416
3249,2023Q2,Europe,Bosnia and Herzegovina,1065964.445
3250,2023Q2,Europe,Bulgaria,1689260.9370000002
3251,2023Q2,Europe,Croatia,2062951.5269999998
3252,2023Q2,Europe,Cyprus,2949777.012
3253,2023Q2,Europe,Czechia,2967137.446
3254,2023Q2,Europe,Denmark,4248108.865
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,2682793.932
3257,2023Q2,Europe,Faeroe Islands,0.0
3258,2023Q2,Europe,Finland,3693300.6109999996
3259,2023Q2,Europe,France,3513116.061
3260,2023Q2,Europe,Germany,4115861.2950000004
3261,2023Q2,Europe,Gibraltar,0.0
3262,2023Q2,Europe,Greece,2236268.762
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,2436758.051
3265,2023Q2,Europe,Iceland,4229949.178
3266,2023Q2,Europe,Ireland,6127511.663000001
3267,2023Q2,Europe,Isle of Man,0.0
3268,2023Q2,Europe,Italy,3205027.6440000003
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,891420.8940000001
3271,2023Q2,Europe,Latvia,2280809.986
3272,2023Q2,Europe,Liechtenstein,0.0
3273,2023Q2,Europe,Lithuania,2686708.1149999998
3274,2023Q2,Europe,Luxembourg,8579294.815
3275,2023Q2,Europe,Malta,3322712.3929999997
3276,2023Q2,Europe,Moldova,472287.452
3277,2023Q2,Europe,Monaco,0.0
3278,2023Q2,Europe,Montenegro,1493245.208
3279,2023Q2,Europe,Netherlands,4411001.595
3280,2023Q2,Europe,North Macedonia,1193120.474
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,5896805.187
3283,2023Q2,Europe,Poland,2476696.495
3284,2023Q2,Europe,Portugal,2542257.536
3285,2023Q2,Europe,Romania,2121501.109
3286,2023Q2,Europe,Russia,2253701.8140000002
3287,2023Q2,Europe,San Marino,5174393.7700000005
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,1278448.1709999999
3290,2023Q2,Europe,Slovakia,2744118.832
3291,2023Q2,Europe,Slovenia,2857476.44
3292,2023Q2,Europe,Spain,3118784.7600000002
3293,2023Q2,Europe,Sweden,4272384.7530000005
3294,2023Q2,Europe,Switzerland,5224325.106
3295,2023Q2,Europe,Ukraine,718389.763
3296,2023Q2,Europe,United Kingdom,3617545.204
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,1955675.8129999998
3301,2023Q2,North America,Aruba,3273614.0710000005
3302,2023Q2,North America,Bahamas,2522324.077
3303,2023Q2,North America,Barbados,1545004.1879999998
3304,2023Q2,North America,Belize,712016.942
3305,2023Q2,North America,Bermuda,4610907.665
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,0.0
3308,2023Q2,North America,Canada,4005600.781
3309,2023Q2,North America,Cayman Islands,4541175.639
3310,2023Q2,North America,Costa Rica,1412774.5450000002
3311,2023Q2,North America,Cuba,0.0
3312,2023Q2,North America,Curacao,0.0
3313,2023Q2,North America,Dominica,880276.397
3314,2023Q2,North America,Dominican Republic,1328678.351
3315,2023Q2,North America,El Salvador,663613.678
3316,2023Q2,North America,Greenland,0.0
3317,2023Q2,North America,Grenada,1237042.807
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,675566.528
3320,2023Q2,North America,Haiti,150438.743
3321,2023Q2,North America,Honduras,413303.34500000003
3322,2023Q2,North America,Jamaica,745614.961
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,1577618.679
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,484251.40400000004
3327,2023Q2,North America,Panama,2026300.367
3328,2023Q2,North America,Puerto Rico,3189064.9699999997
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,2243549.0349999997
3331,2023Q2,North America,Saint Lucia,1178617.349
3332,2023Q2,North America,Saint Martin (French part),0.0
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,976170.2860000001
3335,2023Q2,North America,Sint Maarten (Dutch part),3305778.112
3336,2023Q2,North America,Trinidad and Tobago,2617439.461
3337,2023Q2,North America,Turks and Caicos Islands,0.0
3338,2023Q2,North America,United States,4934515.586
3339,2023Q2,North America,United States Virgin Islands,0.0
3340,2023Q2,Oceania,American Samoa,0.0
3341,2023Q2,Oceania,Australia,4063032.61
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,791970.725
3344,2023Q2,Oceania,French Polynesia,0.0
3345,2023Q2,Oceania,Guam,0.0
3346,2023Q2,Oceania,Kiribati,180283.01200000002
3347,2023Q2,Oceania,Marshall Islands,347547.38200000004
3348,2023Q2,Oceania,Micronesia (country),300251.224
3349,2023Q2,Oceania,Nauru,1173502.785
3350,2023Q2,Oceania,New Caledonia,0.0
3351,2023Q2,Oceania,New Zealand,3283811.713
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,0.0
3354,2023Q2,Oceania,Palau,1204876.855
3355,2023Q2,Oceania,Papua New Guinea,347910.654
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,547961.687
3358,2023Q2,Oceania,Solomon Islands,200738.993
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,493731.511
3361,2023Q2,Oceania,Tuvalu,325334.464
3362,2023Q2,Oceania,Vanuatu,265893.719
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,1722985.537
3365,2023Q2,South America,Bolivia,626610.439
3366,2023Q2,South America,Brazil,1283414.132
3367,2023Q2,South America,Chile,2071800.367
3368,2023Q2,South America,Colombia,1206200.359
3369,2023Q2,South America,Ecuador,962956.176
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,676589.277
3373,2023Q2,South America,Paraguay,803257.91
3374,2023Q2,South America,Peru,1113540.246
3375,2023Q2,South America,Suriname,1252807.8290000001
3376,2023Q2,South America,Uruguay,1870178.219
3377,2023Q2,South America,Venezuela,1523797.002
3378,2023Q3,Africa,Algeria,1280073.188
3379,2023Q3,Africa,Angola,535393.54
3380,2023Q3,Africa,Benin,189909.712
3381,2023Q3,Africa,Botswana,1454278.408
3382,2023Q3,Africa,Burkina Faso,156685.38400000002
3383,2023Q3,Africa,Burundi,64604.700000000004
3384,2023Q3,Africa,Cameroon,309573.192
3385,2023Q3,Africa,Cape Verde,572474.968
3386,2023Q3,Africa,Central African Republic,60834.08
3387,2023Q3,Africa,Chad,162670.076
3388,2023Q3,Africa,Comoros,130077.88
3389,2023Q3,Africa,Congo,449089.352
3390,2023Q3,Africa,Cote d'Ivoire,331292.55199999997
3391,2023Q3,Africa,Democratic Republic of Congo,74348.236
3392,2023Q3,Africa,Djibouti,248897.35199999998
3393,2023Q3,Africa,Egypt,970618.952
3394,2023Q3,Africa,Equatorial Guinea,2079648.3159999999
3395,2023Q3,Africa,Eritrea,138962.228
3396,2023Q3,Africa,Eswatini,711985.7000000001
3397,2023Q3,Africa,Ethiopia,159153.28399999999
3398,2023Q3,Africa,Gabon,1523741.996
3399,2023Q3,Africa,Gambia,143682.564
3400,2023Q3,Africa,Ghana,388941.96
3401,2023Q3,Africa,Guinea,183901.19199999998
3402,2023Q3,Africa,Guinea-Bissau,142478.1
3403,2023Q3,Africa,Kenya,275358.576
3404,2023Q3,Africa,Lesotho,262306.076
3405,2023Q3,Africa,Liberia,69256.496
3406,2023Q3,Africa,Libya,1645098.8279999997
3407,2023Q3,Africa,Madagascar,130312.48000000001
3408,2023Q3,Africa,Malawi,100743.86399999999
3409,2023Q3,Africa,Mali,185316.152
3410,2023Q3,Africa,Mauritania,330982.236
3411,2023Q3,Africa,Mauritius,1866932.5399999998
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,688621.196
3414,2023Q3,Africa,Mozambique,104521.47600000001
3415,2023Q3,Africa,Namibia,877846.3360000001
3416,2023Q3,Africa,Niger,85192.0
3417,2023Q3,Africa,Nigeria,491137.768
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,170587.412
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,280849.68799999997
3422,2023Q3,Africa,Senegal,227293.36
3423,2023Q3,Africa,Seychelles,2427170.404
3424,2023Q3,Africa,Sierra Leone,127907.59999999999
