,date,continent,location,total_cases_per_million
2893,2022Q4,South America,Suriname,12103772.225
2894,2022Q4,South America,Uruguay,26713126.93
2895,2022Q4,South America,Venezuela,1777690.847
2896,2023Q1,Africa,Algeria,543991.404
2897,2023Q1,Africa,Angola,266113.262
2898,2023Q1,Africa,Benin,188716.755
2899,2023Q1,Africa,Botswana,11271116.599
2900,2023Q1,Africa,Burkina Faso,87514.618
2901,2023Q1,Africa,Burundi,372066.191
2902,2023Q1,Africa,Cameroon,401167.991
2903,2023Q1,Africa,Cape Verde,9594579.568
2904,2023Q1,Africa,Central African Republic,247882.45599999998
2905,2023Q1,Africa,Chad,38924.608
2906,2023Q1,Africa,Comoros,969563.192
2907,2023Q1,Africa,Congo,378159.195
2908,2023Q1,Africa,Cote d'Ivoire,281575.809
2909,2023Q1,Africa,Democratic Republic of Congo,86942.92
2910,2023Q1,Africa,Djibouti,1259846.28
2911,2023Q1,Africa,Egypt,418174.566
2912,2023Q1,Africa,Equatorial Guinea,919589.4280000001
2913,2023Q1,Africa,Eritrea,248914.17
2914,2023Q1,Africa,Eswatini,5555690.369
2915,2023Q1,Africa,Ethiopia,364479.297
2916,2023Q1,Africa,Gabon,1845239.688
2917,2023Q1,Africa,Gambia,418897.29500000004
2918,2023Q1,Africa,Ghana,460242.44
2919,2023Q1,Africa,Guinea,248656.394
2920,2023Q1,Africa,Guinea-Bissau,386515.358
2921,2023Q1,Africa,Kenya,571081.461
2922,2023Q1,Africa,Lesotho,1346198.76
2923,2023Q1,Africa,Liberia,137096.267
2924,2023Q1,Africa,Libya,6700424.853999999
2925,2023Q1,Africa,Madagascar,206259.059
2926,2023Q1,Africa,Malawi,390280.599
2927,2023Q1,Africa,Mali,131083.671
2928,2023Q1,Africa,Mauritania,1205603.881
2929,2023Q1,Africa,Mauritius,20462217.906
2930,2023Q1,Africa,Mayotte,11591883.813
2931,2023Q1,Africa,Morocco,3056939.433
2932,2023Q1,Africa,Mozambique,635221.5869999999
2933,2023Q1,Africa,Namibia,5993423.12
2934,2023Q1,Africa,Niger,32660.703
2935,2023Q1,Africa,Nigeria,109766.811
2936,2023Q1,Africa,Reunion,45600265.671
2937,2023Q1,Africa,Rwanda,869760.318
2938,2023Q1,Africa,Saint Helena,36093316.05
2939,2023Q1,Africa,Sao Tome and Principe,2491598.255
2940,2023Q1,Africa,Senegal,462138.27400000003
2941,2023Q1,Africa,Seychelles,42640425.613
2942,2023Q1,Africa,Sierra Leone,81159.74799999999
2943,2023Q1,Africa,Somalia,139737.961
2944,2023Q1,Africa,South Africa,6100218.419
2945,2023Q1,Africa,South Sudan,151479.36000000002
2946,2023Q1,Africa,Sudan,122478.372
2947,2023Q1,Africa,Tanzania,58724.993
2948,2023Q1,Africa,Togo,400506.517
2949,2023Q1,Africa,Tunisia,8378921.101
2950,2023Q1,Africa,Uganda,324496.383
2951,2023Q1,Africa,Zambia,1532011.601
2952,2023Q1,Africa,Zimbabwe,1450243.594
2953,2023Q1,Asia,Afghanistan,457123.55
2954,2023Q1,Asia,Armenia,14454910.533
2955,2023Q1,Asia,Azerbaijan,7195970.526
2956,2023Q1,Asia,Bahrain,42585032.16
2957,2023Q1,Asia,Bangladesh,1071290.5219999999
2958,2023Q1,Asia,Bhutan,7201067.929
2959,2023Q1,Asia,Brunei,55558320.471
2960,2023Q1,Asia,Cambodia,744413.881
2961,2023Q1,Asia,China,6187324.382
2962,2023Q1,Asia,Georgia,43806378.077
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,2837927.836
2965,2023Q1,Asia,Indonesia,2199609.865
2966,2023Q1,Asia,Iran,7692626.086
2967,2023Q1,Asia,Iraq,4986929.88
2968,2023Q1,Asia,Israel,45643066.568
2969,2023Q1,Asia,Japan,23569712.677
2970,2023Q1,Asia,Jordan,13931549.819999998
2971,2023Q1,Asia,Kazakhstan,6948524.94
2972,2023Q1,Asia,Kuwait,13990257.42
2973,2023Q1,Asia,Kyrgyzstan,1201750.181
2974,2023Q1,Asia,Laos,2605457.592
2975,2023Q1,Asia,Lebanon,20159985.42
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,13363587.382
2978,2023Q1,Asia,Maldives,31911948.869
2979,2023Q1,Asia,Mongolia,26691505.606
2980,2023Q1,Asia,Myanmar,1052963.403
2981,2023Q1,Asia,Nepal,2949529.5270000002
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,7855399.99
2984,2023Q1,Asia,Pakistan,601799.3859999999
2985,2023Q1,Asia,Palestine,12055162.59
2986,2023Q1,Asia,Philippines,3173061.462
2987,2023Q1,Asia,Qatar,16480808.546
2988,2023Q1,Asia,Saudi Arabia,2049418.077
2989,2023Q1,Asia,Singapore,35553240.699
2990,2023Q1,Asia,South Korea,52567699.515
2991,2023Q1,Asia,Sri Lanka,2770243.519
2992,2023Q1,Asia,Syria,233582.49
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,160833.33000000002
2995,2023Q1,Asia,Thailand,5933913.014
2996,2023Q1,Asia,Timor,1571102.013
2997,2023Q1,Asia,Turkey,17932957.02
2998,2023Q1,Asia,Turkmenistan,0.0
2999,2023Q1,Asia,United Arab Emirates,10019590.75
3000,2023Q1,Asia,Uzbekistan,437476.091
3001,2023Q1,Asia,Vietnam,10565507.596
3002,2023Q1,Asia,Yemen,31903.83
3003,2023Q1,Europe,Albania,10555615.178
3004,2023Q1,Europe,Andorra,53941597.872999996
3005,2023Q1,Europe,Austria,58943443.324
3006,2023Q1,Europe,Belarus,9382668.39
3007,2023Q1,Europe,Belgium,36458638.844
3008,2023Q1,Europe,Bosnia and Herzegovina,11184283.121
3009,2023Q1,Europe,Bulgaria,17055389.051
3010,2023Q1,Europe,Croatia,28316230.482
3011,2023Q1,Europe,Cyprus,64826633.057
3012,2023Q1,Europe,Czechia,39472870.189
3013,2023Q1,Europe,Denmark,52037702.185
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,40503845.199
3016,2023Q1,Europe,Faeroe Islands,58723572.51
3017,2023Q1,Europe,Finland,23754526.872
3018,2023Q1,Europe,France,53437846.179
3019,2023Q1,Europe,Germany,40931693.582
3020,2023Q1,Europe,Gibraltar,56211157.702
3021,2023Q1,Europe,Greece,44938725.877
3022,2023Q1,Europe,Guernsey,49505060.858
3023,2023Q1,Europe,Hungary,19809975.892
3024,2023Q1,Europe,Iceland,50212586.104
3025,2023Q1,Europe,Ireland,30493244.019
3026,2023Q1,Europe,Isle of Man,40465611.45
3027,2023Q1,Europe,Italy,38897677.221
3028,2023Q1,Europe,Jersey,53871962.867
3029,2023Q1,Europe,Kosovo,13778356.614
3030,2023Q1,Europe,Latvia,47325819.952
3031,2023Q1,Europe,Liechtenstein,48918053.620000005
3032,2023Q1,Europe,Lithuania,42583578.596
3033,2023Q1,Europe,Luxembourg,51680221.312
3034,2023Q1,Europe,Malta,19786198.207
3035,2023Q1,Europe,Moldova,16617576.319
3036,2023Q1,Europe,Monaco,40962483.905
3037,2023Q1,Europe,Montenegro,35390934.521
3038,2023Q1,Europe,Netherlands,44015227.893
3039,2023Q1,Europe,North Macedonia,14906228.316
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,24493628.831
3042,2023Q1,Europe,Poland,14477081.299
3043,2023Q1,Europe,Portugal,48741686.517
3044,2023Q1,Europe,Romania,15265738.29
3045,2023Q1,Europe,Russia,13775061.242
3046,2023Q1,Europe,San Marino,62848649.452
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,32505505.819
3049,2023Q1,Europe,Slovakia,29696149.079
3050,2023Q1,Europe,Slovenia,56229082.522
3051,2023Q1,Europe,Spain,26150311.631
3052,2023Q1,Europe,Sweden,22996888.054
3053,2023Q1,Europe,Switzerland,45193410.167
3054,2023Q1,Europe,Ukraine,12132308.085
3055,2023Q1,Europe,United Kingdom,32463488.822
3056,2023Q1,Europe,Vatican,2896039.62
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,22130125.38
3059,2023Q1,North America,Antigua and Barbuda,8739709.11
3060,2023Q1,North America,Aruba,37207563.459
3061,2023Q1,North America,Bahamas,8229952.53
3062,2023Q1,North America,Barbados,33993470.523
3063,2023Q1,North America,Belize,15680116.453
3064,2023Q1,North America,Bermuda,26317878.115
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,39228301.043
3066,2023Q1,North America,British Virgin Islands,20983339.71
3067,2023Q1,North America,Canada,10693323.021
3068,2023Q1,North America,Cayman Islands,41216495.49
3069,2023Q1,North America,Costa Rica,20772062.847
3070,2023Q1,North America,Cuba,8929869.233
3071,2023Q1,North America,Curacao,21549005.364
3072,2023Q1,North America,Dominica,19494763.47
3073,2023Q1,North America,Dominican Republic,5292961.925
3074,2023Q1,North America,El Salvador,2866086.4499999997
3075,2023Q1,North America,Greenland,19070874.81
3076,2023Q1,North America,Grenada,14117687.814
3077,2023Q1,North America,Guadeloupe,45869947.088
3078,2023Q1,North America,Guatemala,6199133.16
3079,2023Q1,North America,Haiti,265184.385
3080,2023Q1,North America,Honduras,4062482.69
3081,2023Q1,North America,Jamaica,4896189.828
3082,2023Q1,North America,Martinique,56044586.283
3083,2023Q1,North America,Mexico,5242832.796
3084,2023Q1,North America,Montserrat,28613188.35
3085,2023Q1,North America,Nicaragua,202002.048
3086,2023Q1,North America,Panama,21032618.418
3087,2023Q1,North America,Puerto Rico,32789307.75
3088,2023Q1,North America,Saint Barthelemy,44531016.918
3089,2023Q1,North America,Saint Kitts and Nevis,12438413.640999999
3090,2023Q1,North America,Saint Lucia,14971752.14
3091,2023Q1,North America,Saint Martin (French part),34665451.348
3092,2023Q1,North America,Saint Pierre and Miquelon,52190654.203
3093,2023Q1,North America,Saint Vincent and the Grenadines,8295520.34
3094,2023Q1,North America,Sint Maarten (Dutch part),22432069.146
3095,2023Q1,North America,Trinidad and Tobago,11075130.478
3096,2023Q1,North America,Turks and Caicos Islands,12865612.544
3097,2023Q1,North America,United States,26977202.522
3098,2023Q1,North America,United States Virgin Islands,22180691.41
3099,2023Q1,Oceania,American Samoa,16900079.031
3100,2023Q1,Oceania,Australia,37825574.049
3101,2023Q1,Oceania,Cook Islands,36940112.732
3102,2023Q1,Oceania,Fiji,6664681.223
3103,2023Q1,Oceania,French Polynesia,22925587.352
3104,2023Q1,Oceania,Guam,26545927.136
3105,2023Q1,Oceania,Kiribati,3332596.7399999998
3106,2023Q1,Oceania,Marshall Islands,33796576.336
3107,2023Q1,Oceania,Micronesia (country),18930599.579
3108,2023Q1,Oceania,Nauru,35433693.174
3109,2023Q1,Oceania,New Caledonia,24816701.675
3110,2023Q1,Oceania,New Zealand,37234610.064
3111,2023Q1,Oceania,Niue,33408811.463
3112,2023Q1,Oceania,Northern Mariana Islands,24531690.001999997
3113,2023Q1,Oceania,Palau,29795675.728
3114,2023Q1,Oceania,Papua New Guinea,415156.032
3115,2023Q1,Oceania,Pitcairn,7659574.47
3116,2023Q1,Oceania,Samoa,6645244.831
3117,2023Q1,Oceania,Solomon Islands,2685441.42
3118,2023Q1,Oceania,Tokelau,237717.9
3119,2023Q1,Oceania,Tonga,14102183.088
3120,2023Q1,Oceania,Tuvalu,22065284.52
3121,2023Q1,Oceania,Vanuatu,3309196.23
3122,2023Q1,Oceania,Wallis and Futuna,26597964.779999997
3123,2023Q1,South America,Argentina,19838121.365
3124,2023Q1,South America,Bolivia,8742252.98
3125,2023Q1,South America,Brazil,15419702.439
3126,2023Q1,South America,Chile,23626992.991
3127,2023Q1,South America,Colombia,11028759.192
3128,2023Q1,South America,Ecuador,5273147.898
3129,2023Q1,South America,Falkland Islands,45532754.55
3130,2023Q1,South America,French Guiana,28963732.213
3131,2023Q1,South America,Guyana,8112887.29
3132,2023Q1,South America,Paraguay,9733791.355
3133,2023Q1,South America,Peru,11845511.139
3134,2023Q1,South America,Suriname,11973466.393
3135,2023Q1,South America,Uruguay,27134004.199
3136,2023Q1,South America,Venezuela,1754226.88
3137,2023Q2,Africa,Algeria,550746.738
3138,2023Q2,Africa,Angola,270166.001
3139,2023Q2,Africa,Benin,190915.90699999998
3140,2023Q2,Africa,Botswana,11413775.618
3141,2023Q2,Africa,Burkina Faso,88520.614
3142,2023Q2,Africa,Burundi,380090.649
3143,2023Q2,Africa,Cameroon,407577.341
3144,2023Q2,Africa,Cape Verde,9771559.889
3145,2023Q2,Africa,Central African Republic,250647.033
3146,2023Q2,Africa,Chad,39521.155
3147,2023Q2,Africa,Comoros,990316.4569999999
3148,2023Q2,Africa,Congo,383952.269
3149,2023Q2,Africa,Cote d'Ivoire,285419.806
3150,2023Q2,Africa,Democratic Republic of Congo,88934.323
3151,2023Q2,Africa,Djibouti,1273844.572
3152,2023Q2,Africa,Egypt,423066.56
3153,2023Q2,Africa,Equatorial Guinea,930691.4890000001
3154,2023Q2,Africa,Eritrea,251679.88300000003
3155,2023Q2,Africa,Eswatini,5657199.094
3156,2023Q2,Africa,Ethiopia,369401.0
3157,2023Q2,Africa,Gabon,1866145.9209999999
3158,2023Q2,Africa,Gambia,424583.91799999995
3159,2023Q2,Africa,Ghana,466561.01999999996
3160,2023Q2,Africa,Guinea,253102.796
3161,2023Q2,Africa,Guinea-Bissau,414374.20399999997
3162,2023Q2,Africa,Kenya,578053.52
3163,2023Q2,Africa,Lesotho,1361156.524
3164,2023Q2,Africa,Liberia,138833.331
3165,2023Q2,Africa,Libya,6775952.5940000005
3166,2023Q2,Africa,Madagascar,209698.951
3167,2023Q2,Africa,Malawi,395344.059
3168,2023Q2,Africa,Mali,133490.416
3169,2023Q2,Africa,Mauritania,1223044.23
3170,2023Q2,Africa,Mauritius,21288755.957
3171,2023Q2,Africa,Mayotte,11726698.992999999
3172,2023Q2,Africa,Morocco,3095101.758
3173,2023Q2,Africa,Mozambique,644234.2170000001
3174,2023Q2,Africa,Namibia,6076268.864
3175,2023Q2,Africa,Niger,33033.247
3176,2023Q2,Africa,Nigeria,111042.435
3177,2023Q2,Africa,Reunion,46206653.129
3178,2023Q2,Africa,Rwanda,879793.551
3179,2023Q2,Africa,Saint Helena,36494352.894999996
3180,2023Q2,Africa,Sao Tome and Principe,2627873.326
3181,2023Q2,Africa,Senegal,467681.137
3182,2023Q2,Africa,Seychelles,43265664.806
3183,2023Q2,Africa,Sierra Leone,82078.178
3184,2023Q2,Africa,Somalia,141349.208
3185,2023Q2,Africa,South Africa,6187618.437
3186,2023Q2,Africa,South Sudan,153162.464
3187,2023Q2,Africa,Sudan,124212.641
3188,2023Q2,Africa,Tanzania,59821.646
3189,2023Q2,Africa,Togo,406101.691
3190,2023Q2,Africa,Tunisia,8491064.271
3191,2023Q2,Africa,Uganda,329098.263
3192,2023Q2,Africa,Zambia,1566090.454
3193,2023Q2,Africa,Zimbabwe,1477167.946
3194,2023Q2,Asia,Afghanistan,482630.572
3195,2023Q2,Asia,Armenia,14697764.98
3196,2023Q2,Asia,Azerbaijan,7304123.218
3197,2023Q2,Asia,Bahrain,43058199.184
3198,2023Q2,Asia,Bangladesh,1084033.722
3199,2023Q2,Asia,Bhutan,7287954.476
3200,2023Q2,Asia,Brunei,60558445.169
3201,2023Q2,Asia,Cambodia,753142.5380000001
3202,2023Q2,Asia,China,6334778.985
3203,2023Q2,Asia,Georgia,44766951.58
3204,2023Q2,Asia,Hong Kong,0.0
3205,2023Q2,Asia,India,2885132.807
3206,2023Q2,Asia,Indonesia,2242228.236
3207,2023Q2,Asia,Iran,7818542.904
3208,2023Q2,Asia,Iraq,5042340.212
3209,2023Q2,Asia,Israel,46454966.025
3210,2023Q2,Asia,Japan,24758241.655
3211,2023Q2,Asia,Jordan,14086344.818
3212,2023Q2,Asia,Kazakhstan,7048477.282
3213,2023Q2,Asia,Kuwait,14192872.1
3214,2023Q2,Asia,Kyrgyzstan,1218303.391
3215,2023Q2,Asia,Laos,2636942.246
3216,2023Q2,Asia,Lebanon,20507540.786
3217,2023Q2,Asia,Macao,0.0
3218,2023Q2,Asia,Malaysia,13637914.407
3219,2023Q2,Asia,Maldives,32387939.626
3220,2023Q2,Asia,Mongolia,27021207.202
3221,2023Q2,Asia,Myanmar,1070108.787
3222,2023Q2,Asia,Nepal,2987671.989
3223,2023Q2,Asia,North Korea,0.0
3224,2023Q2,Asia,Oman,7943067.314
3225,2023Q2,Asia,Pakistan,609887.366
3226,2023Q2,Asia,Palestine,12189108.840999998
3227,2023Q2,Asia,Philippines,3243867.302
3228,2023Q2,Asia,Qatar,17212656.443
3229,2023Q2,Asia,Saudi Arabia,2100071.889
3230,2023Q2,Asia,Singapore,39016040.916
3231,2023Q2,Asia,South Korea,55239226.03
3232,2023Q2,Asia,Sri Lanka,2802305.086
3233,2023Q2,Asia,Syria,236177.851
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,162620.367
3236,2023Q2,Asia,Thailand,6013760.109
3237,2023Q2,Asia,Timor,1590270.024
3238,2023Q2,Asia,Turkey,18132212.098
3239,2023Q2,Asia,Turkmenistan,0.0
3240,2023Q2,Asia,United Arab Emirates,10258965.271
3241,2023Q2,Asia,Uzbekistan,447934.836
3242,2023Q2,Asia,Vietnam,10733651.72
3243,2023Q2,Asia,Yemen,32258.317000000003
3244,2023Q2,Europe,Albania,10695595.636
3245,2023Q2,Europe,Andorra,54696604.587
3246,2023Q2,Europe,Austria,61764392.812
3247,2023Q2,Europe,Belarus,9486920.261
3248,2023Q2,Europe,Belgium,37442876.552
3249,2023Q2,Europe,Bosnia and Herzegovina,11338623.73
3250,2023Q2,Europe,Bulgaria,17371448.21
3251,2023Q2,Europe,Croatia,28741218.47
3252,2023Q2,Europe,Cyprus,66983425.368
3253,2023Q2,Europe,Czechia,40241212.162
3254,2023Q2,Europe,Denmark,52791371.645
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,41221950.072
3257,2023Q2,Europe,Faeroe Islands,59376056.649
3258,2023Q2,Europe,Finland,24274399.566
3259,2023Q2,Europe,France,54725858.996
3260,2023Q2,Europe,Germany,41924422.39
3261,2023Q2,Europe,Gibraltar,57217553.599999994
3262,2023Q2,Europe,Greece,46502747.521
3263,2023Q2,Europe,Guernsey,50745551.022999994
3264,2023Q2,Europe,Hungary,20103502.017
3265,2023Q2,Europe,Iceland,50914556.866
3266,2023Q2,Europe,Ireland,31004207.758
3267,2023Q2,Europe,Isle of Man,40915229.355000004
3268,2023Q2,Europe,Italy,39801250.025
3269,2023Q2,Europe,Jersey,54528872.853
3270,2023Q2,Europe,Kosovo,13983812.494
3271,2023Q2,Europe,Latvia,47955531.932000004
3272,2023Q2,Europe,Liechtenstein,49637428.534
3273,2023Q2,Europe,Lithuania,43651225.541
3274,2023Q2,Europe,Luxembourg,53708133.554
3275,2023Q2,Europe,Malta,20234413.348
3276,2023Q2,Europe,Moldova,17244641.522
3277,2023Q2,Europe,Monaco,41835658.102
3278,2023Q2,Europe,Montenegro,36398340.233
3279,2023Q2,Europe,Netherlands,44630559.346
3280,2023Q2,Europe,North Macedonia,15134725.448
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,24854021.034
3283,2023Q2,Europe,Poland,14871459.707
3284,2023Q2,Europe,Portugal,49459218.46
3285,2023Q2,Europe,Romania,15719904.752999999
3286,2023Q2,Europe,Russia,14379582.114
3287,2023Q2,Europe,San Marino,65295488.275
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,33587939.514
3290,2023Q2,Europe,Slovakia,30097278.546
3291,2023Q2,Europe,Slovenia,57674968.391
3292,2023Q2,Europe,Spain,26648128.241
3293,2023Q2,Europe,Sweden,23360532.203
3294,2023Q2,Europe,Switzerland,45851164.196
3295,2023Q2,Europe,Ukraine,12598428.034
3296,2023Q2,Europe,United Kingdom,33161340.82
3297,2023Q2,Europe,Vatican,2928217.838
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,22376015.662
3300,2023Q2,North America,Antigua and Barbuda,8836816.989
3301,2023Q2,North America,Aruba,37747339.334
3302,2023Q2,North America,Bahamas,8429938.365
3303,2023Q2,North America,Barbados,34768354.631
3304,2023Q2,North America,Belize,15892919.77
3305,2023Q2,North America,Bermuda,26728736.745
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,40039220.769
3307,2023Q2,North America,British Virgin Islands,21216487.929
3308,2023Q2,North America,Canada,11043548.445
3309,2023Q2,North America,Cayman Islands,41674456.551
3310,2023Q2,North America,Costa Rica,21614158.991
3311,2023Q2,North America,Cuba,9038539.814
3312,2023Q2,North America,Curacao,21804977.683
3313,2023Q2,North America,Dominica,19711371.953
3314,2023Q2,North America,Dominican Republic,5358723.1620000005
3315,2023Q2,North America,El Salvador,2897931.855
3316,2023Q2,North America,Greenland,19282773.419
3317,2023Q2,North America,Grenada,14282275.498
3318,2023Q2,North America,Guadeloupe,46595554.908
3319,2023Q2,North America,Guatemala,6377602.359999999
3320,2023Q2,North America,Haiti,268927.947
3321,2023Q2,North America,Honduras,4122300.431
3322,2023Q2,North America,Jamaica,4984493.07
3323,2023Q2,North America,Martinique,56916617.695
3324,2023Q2,North America,Mexico,5425449.35
3325,2023Q2,North America,Montserrat,28931112.665
3326,2023Q2,North America,Nicaragua,205889.99300000002
3327,2023Q2,North America,Panama,21425769.79
3328,2023Q2,North America,Puerto Rico,34541785.602
3329,2023Q2,North America,Saint Barthelemy,45433054.402
3330,2023Q2,North America,Saint Kitts and Nevis,12597072.202
3331,2023Q2,North America,Saint Lucia,15201765.704
3332,2023Q2,North America,Saint Martin (French part),35174409.098
3333,2023Q2,North America,Saint Pierre and Miquelon,52976380.639
3334,2023Q2,North America,Saint Vincent and the Grenadines,8420665.854
3335,2023Q2,North America,Sint Maarten (Dutch part),22725764.825999998
3336,2023Q2,North America,Trinidad and Tobago,11374653.73
3337,2023Q2,North America,Turks and Caicos Islands,13092770.015
3338,2023Q2,North America,United States,27783571.435
3339,2023Q2,North America,United States Virgin Islands,22886066.403
3340,2023Q2,Oceania,American Samoa,17114211.557
3341,2023Q2,Oceania,Australia,39480946.71
3342,2023Q2,Oceania,Cook Islands,37907174.716
3343,2023Q2,Oceania,Fiji,6748362.217
3344,2023Q2,Oceania,French Polynesia,23325532.499
3345,2023Q2,Oceania,Guam,27186811.271
3346,2023Q2,Oceania,Kiribati,3488574.105
3347,2023Q2,Oceania,Marshall Islands,35188421.154
3348,2023Q2,Oceania,Micronesia (country),20955867.152
3349,2023Q2,Oceania,Nauru,38670159.983
3350,2023Q2,Oceania,New Caledonia,25125431.538
3351,2023Q2,Oceania,New Zealand,39986215.603
3352,2023Q2,Oceania,Niue,36510245.891
3353,2023Q2,Oceania,Northern Mariana Islands,25502017.179
3354,2023Q2,Oceania,Palau,30213890.741
3355,2023Q2,Oceania,Papua New Guinea,420376.381
3356,2023Q2,Oceania,Pitcairn,7744680.853
3357,2023Q2,Oceania,Samoa,6854948.533
3358,2023Q2,Oceania,Solomon Islands,2715279.6580000003
3359,2023Q2,Oceania,Tokelau,314315.89
3360,2023Q2,Oceania,Tonga,14319490.586
3361,2023Q2,Oceania,Tuvalu,22671283.63
3362,2023Q2,Oceania,Vanuatu,3346708.762
3363,2023Q2,Oceania,Wallis and Futuna,27328044.132
3364,2023Q2,South America,Argentina,20085356.654999997
3365,2023Q2,South America,Bolivia,8920907.556
3366,2023Q2,South America,Brazil,15845429.061
3367,2023Q2,South America,Chile,24521837.466
3368,2023Q2,South America,Colombia,11168375.48
3369,2023Q2,South America,Ecuador,5373124.794
3370,2023Q2,South America,Falkland Islands,46038674.045
3371,2023Q2,South America,French Guiana,29293067.531000003
3372,2023Q2,South America,Guyana,8236691.74
3373,2023Q2,South America,Paraguay,9874146.464
3374,2023Q2,South America,Peru,12034629.899
3375,2023Q2,South America,Suriname,12148867.572
3376,2023Q2,South America,Uruguay,27593412.244
3377,2023Q2,South America,Venezuela,1776822.334
3378,2023Q3,Africa,Algeria,557018.161
3379,2023Q3,Africa,Angola,273860.63
3380,2023Q3,Africa,Benin,193083.0
3381,2023Q3,Africa,Botswana,11549903.817
3382,2023Q3,Africa,Burkina Faso,89493.368
3383,2023Q3,Africa,Burundi,387401.61199999996
3384,2023Q3,Africa,Cameroon,412268.284
3385,2023Q3,Africa,Cape Verde,9966897.749
3386,2023Q3,Africa,Central African Republic,253401.39599999998
3387,2023Q3,Africa,Chad,39959.556000000004
3388,2023Q3,Africa,Comoros,1001487.8039999999
3389,2023Q3,Africa,Congo,388252.144
3390,2023Q3,Africa,Cote d'Ivoire,288598.025
3391,2023Q3,Africa,Democratic Republic of Congo,91318.305
3392,2023Q3,Africa,Djibouti,1287842.864
3393,2023Q3,Africa,Egypt,427732.932
3394,2023Q3,Africa,Equatorial Guinea,940918.868
3395,2023Q3,Africa,Eritrea,254445.59600000002
3396,2023Q3,Africa,Eswatini,5737740.476
3397,2023Q3,Africa,Ethiopia,373576.376
3398,2023Q3,Africa,Gabon,1886676.292
3399,2023Q3,Africa,Gambia,429266.11199999996
3400,2023Q3,Africa,Ghana,471745.088
3401,2023Q3,Africa,Guinea,255985.768
3402,2023Q3,Africa,Guinea-Bissau,420068.59599999996
3403,2023Q3,Africa,Kenya,585673.86
3404,2023Q3,Africa,Lesotho,1383119.1439999999
3405,2023Q3,Africa,Liberia,138729.576
3406,2023Q3,Africa,Libya,6850591.8
3407,2023Q3,Africa,Madagascar,212265.024
3408,2023Q3,Africa,Malawi,400689.332
3409,2023Q3,Africa,Mali,134996.432
3410,2023Q3,Africa,Mauritania,1237823.325
3411,2023Q3,Africa,Mauritius,21892926.243
3412,2023Q3,Africa,Mayotte,11856270.644
3413,2023Q3,Africa,Morocco,3133009.332
3414,2023Q3,Africa,Mozambique,651709.101
3415,2023Q3,Africa,Namibia,6164985.233
3416,2023Q3,Africa,Niger,33401.244
3417,2023Q3,Africa,Nigeria,112366.201
3418,2023Q3,Africa,Reunion,46714418.548
3419,2023Q3,Africa,Rwanda,889461.612
3420,2023Q3,Africa,Saint Helena,36895389.739999995
3421,2023Q3,Africa,Sao Tome and Principe,2666911.472
3422,2023Q3,Africa,Senegal,472929.30799999996
3423,2023Q3,Africa,Seychelles,43741111.672
3424,2023Q3,Africa,Sierra Leone,83002.456
3425,2023Q3,Africa,Somalia,142902.496
3426,2023Q3,Africa,South Africa,6255614.244
3427,2023Q3,Africa,South Sudan,154845.568
3428,2023Q3,Africa,Sudan,125599.04400000001
3429,2023Q3,Africa,Tanzania,60508.584
3430,2023Q3,Africa,Togo,410812.351
3431,2023Q3,Africa,Tunisia,8587586.268
3432,2023Q3,Africa,Uganda,334527.766
3433,2023Q3,Africa,Zambia,1604776.7880000002
3434,2023Q3,Africa,Zimbabwe,1497796.61
3435,2023Q3,Asia,Afghanistan,502780.631
3436,2023Q3,Asia,Armenia,14868218.061999999
3437,2023Q3,Asia,Azerbaijan,7391351.3610000005
3438,2023Q3,Asia,Bahrain,43531366.208
3439,2023Q3,Asia,Bangladesh,1098885.378
3440,2023Q3,Asia,Bhutan,7371152.68
3441,2023Q3,Asia,Brunei,63612796.821
3442,2023Q3,Asia,Cambodia,762307.6
3443,2023Q3,Asia,China,6407144.197
3444,2023Q3,Asia,Georgia,45486942.964
3445,2023Q3,Asia,Hong Kong,0.0
3446,2023Q3,Asia,India,2921077.074
3447,2023Q3,Asia,Indonesia,2275131.355
3448,2023Q3,Asia,Iran,7910338.697
3449,2023Q3,Asia,Iraq,5097750.544
3450,2023Q3,Asia,Israel,47061142.665
3451,2023Q3,Asia,Japan,25089843.296000004
3452,2023Q3,Asia,Jordan,14241139.816
3453,2023Q3,Asia,Kazakhstan,7127686.291999999
