,date,continent,location,total_deaths_per_million
2954,2023Q1,Asia,Armenia,282269.36
2955,2023Q1,Asia,Azerbaijan,87737.026
2956,2023Q1,Asia,Bahrain,93897.9
2957,2023Q1,Asia,Bangladesh,15479.66
2958,2023Q1,Asia,Bhutan,2415.5099999999998
2959,2023Q1,Asia,Brunei,29964.23
2960,2023Q1,Asia,Cambodia,16402.86
2961,2023Q1,Asia,China,7068.317
2962,2023Q1,Asia,Georgia,407625.813
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,33706.846
2965,2023Q1,Asia,Indonesia,52547.872
2966,2023Q1,Asia,Iran,147221.513
2967,2023Q1,Asia,Iraq,51324.66
2968,2023Q1,Asia,Israel,116685.144
2969,2023Q1,Asia,Japan,50195.157
2970,2023Q1,Asia,Jordan,112616.91
2971,2023Q1,Asia,Kazakhstan,88463.203
2972,2023Q1,Asia,Kuwait,54182.78999999999
2973,2023Q1,Asia,Kyrgyzstan,13899.15
2974,2023Q1,Asia,Laos,8020.44
2975,2023Q1,Asia,Lebanon,177175.652
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,97970.941
2978,2023Q1,Asia,Maldives,53436.6
2979,2023Q1,Asia,Mongolia,56568.24
2980,2023Q1,Asia,Myanmar,32375.79
2981,2023Q1,Asia,Nepal,35413.367999999995
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,91016.73
2984,2023Q1,Asia,Pakistan,11694.05
2985,2023Q1,Asia,Palestine,97849.98
2986,2023Q1,Asia,Philippines,51357.305
2987,2023Q1,Asia,Qatar,22921.326
2988,2023Q1,Asia,Saudi Arabia,23697.661
2989,2023Q1,Asia,Singapore,27468.021
2990,2023Q1,Asia,South Korea,58438.444
2991,2023Q1,Asia,Sri Lanka,69368.793
2992,2023Q1,Asia,Syria,12866.31
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,1130.31
2995,2023Q1,Asia,Thailand,42506.906
2996,2023Q1,Asia,Timor,9259.65
2997,2023Q1,Asia,Turkey,106955.46
2998,2023Q1,Asia,Turkmenistan,0.0
2999,2023Q1,Asia,United Arab Emirates,22387.256
3000,2023Q1,Asia,Uzbekistan,2640.69
3001,2023Q1,Asia,Vietnam,39585.15
3002,2023Q1,Asia,Yemen,5766.4800000000005
3003,2023Q1,Europe,Albania,113917.256
3004,2023Q1,Europe,Andorra,179176.62399999998
3005,2023Q1,Europe,Austria,221238.342
3006,2023Q1,Europe,Belarus,67186.44
3007,2023Q1,Europe,Belgium,259867.276
3008,2023Q1,Europe,Bosnia and Herzegovina,453146.557
3009,2023Q1,Europe,Bulgaria,506033.291
3010,2023Q1,Europe,Croatia,399573.389
3011,2023Q1,Europe,Cyprus,130680.89600000001
3012,2023Q1,Europe,Czechia,363655.959
3013,2023Q1,Europe,Denmark,125045.835
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,189889.786
3016,2023Q1,Europe,Faeroe Islands,47442.420000000006
3017,2023Q1,Europe,Finland,146395.118
3018,2023Q1,Europe,France,229295.651
3019,2023Q1,Europe,Germany,183264.392
3020,2023Q1,Europe,Gibraltar,305566.635
3021,2023Q1,Europe,Greece,311983.906
3022,2023Q1,Europe,Guernsey,92943.219
3023,2023Q1,Europe,Hungary,439329.126
3024,2023Q1,Europe,Iceland,44891.01
3025,2023Q1,Europe,Ireland,156573.381
3026,2023Q1,Europe,Isle of Man,123500.61
3027,2023Q1,Europe,Italy,285832.497
3028,2023Q1,Europe,Jersey,128371.053
3029,2023Q1,Europe,Kosovo,161423.91700000002
3030,2023Q1,Europe,Latvia,348485.994
3031,2023Q1,Europe,Liechtenstein,198958.22999999998
3032,2023Q1,Europe,Lithuania,312980.311
3033,2023Q1,Europe,Luxembourg,136553.211
3034,2023Q1,Europe,Malta,142840.799
3035,2023Q1,Europe,Moldova,329421.723
3036,2023Q1,Europe,Monaco,163410.142
3037,2023Q1,Europe,Montenegro,376776.889
3038,2023Q1,Europe,Netherlands,117782.82
3039,2023Q1,Europe,North Macedonia,425613.509
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,85915.557
3042,2023Q1,Europe,Poland,268372.639
3043,2023Q1,Europe,Portugal,228928.993
3044,2023Q1,Europe,Romania,309639.881
3045,2023Q1,Europe,Russia,246024.422
3046,2023Q1,Europe,San Marino,326090.852
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,232561.459
3049,2023Q1,Europe,Slovakia,334485.878
3050,2023Q1,Europe,Slovenia,385810.645
3051,2023Q1,Europe,Spain,227094.743
3052,2023Q1,Europe,Sweden,200390.842
3053,2023Q1,Europe,Switzerland,143586.886
3054,2023Q1,Europe,Ukraine,246279.06699999998
3055,2023Q1,Europe,United Kingdom,293927.059
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,68022.9
3059,2023Q1,North America,Antigua and Barbuda,140127.12
3060,2023Q1,North America,Aruba,239256.441
3061,2023Q1,North America,Bahamas,182858.58
3062,2023Q1,North America,Barbados,183354.292
3063,2023Q1,North America,Belize,152781.38999999998
3064,2023Q1,North America,Bermuda,221751.518
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,136145.23799999998
3066,2023Q1,North America,British Virgin Islands,183837.6
3067,2023Q1,North America,Canada,117719.963
3068,2023Q1,North America,Cayman Islands,48456.09
3069,2023Q1,North America,Costa Rica,159771.502
3070,2023Q1,North America,Cuba,68470.11
3071,2023Q1,North America,Curacao,141526.246
3072,2023Q1,North America,Dominica,91536.3
3073,2023Q1,North America,Dominican Republic,35138.159999999996
3074,2023Q1,North America,El Salvador,60081.48
3075,2023Q1,North America,Greenland,33454.89
3076,2023Q1,North America,Grenada,170733.06
3077,2023Q1,North America,Guadeloupe,229440.931
3078,2023Q1,North America,Guatemala,101489.789
3079,2023Q1,North America,Haiti,6681.0599999999995
3080,2023Q1,North America,Honduras,95790.742
3081,2023Q1,North America,Jamaica,111241.068
3082,2023Q1,North America,Martinique,267117.849
3083,2023Q1,North America,Mexico,234964.819
3084,2023Q1,North America,Montserrat,163154.34
3085,2023Q1,North America,Nicaragua,3173.3999999999996
3086,2023Q1,North America,Panama,175544.886
3087,2023Q1,North America,Puerto Rico,159374.024
3088,2023Q1,North America,Saint Barthelemy,40931.46
3089,2023Q1,North America,Saint Kitts and Nevis,86827.05
3090,2023Q1,North America,Saint Lucia,204645.51
3091,2023Q1,North America,Saint Martin (French part),130123.17000000001
3092,2023Q1,North America,Saint Pierre and Miquelon,30586.23
3093,2023Q1,North America,Saint Vincent and the Grenadines,106359.248
3094,2023Q1,North America,Sint Maarten (Dutch part),183675.789
3095,2023Q1,North America,Trinidad and Tobago,254550.64800000002
3096,2023Q1,North America,Turks and Caicos Islands,74137.245
3097,2023Q1,North America,United States,293280.479
3098,2023Q1,North America,United States Virgin Islands,116848.755
3099,2023Q1,Oceania,American Samoa,69082.29000000001
3100,2023Q1,Oceania,Australia,66426.523
3101,2023Q1,Oceania,Cook Islands,9981.210000000001
3102,2023Q1,Oceania,Fiji,85466.367
3103,2023Q1,Oceania,French Polynesia,190700.37
3104,2023Q1,Oceania,Guam,216249.56699999998
3105,2023Q1,Oceania,Kiribati,12008.776
3106,2023Q1,Oceania,Marshall Islands,36785.07
3107,2023Q1,Oceania,Micronesia (country),47898.901
3108,2023Q1,Oceania,Nauru,7091.64
3109,2023Q1,Oceania,New Caledonia,97462.08
3110,2023Q1,Oceania,New Zealand,43485.323
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,74434.14
3113,2023Q1,Oceania,Palau,44791.02
3114,2023Q1,Oceania,Papua New Guinea,5944.923000000001
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,11925.033
3117,2023Q1,Oceania,Solomon Islands,19012.23
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,10106.01
3120,2023Q1,Oceania,Tuvalu,0.0
3121,2023Q1,Oceania,Vanuatu,3856.23
3122,2023Q1,Oceania,Wallis and Futuna,54329.03999999999
3123,2023Q1,South America,Argentina,257884.275
3124,2023Q1,South America,Bolivia,164558.918
3125,2023Q1,South America,Brazil,291595.558
3126,2023Q1,South America,Chile,292862.291
3127,2023Q1,South America,Colombia,247246.438
3128,2023Q1,South America,Ecuador,179998.037
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,122041.71
3131,2023Q1,South America,Guyana,144154.971
3132,2023Q1,South America,Paraguay,263079.636
3133,2023Q1,South America,Peru,579149.474
3134,2023Q1,South America,Suriname,203944.406
3135,2023Q1,South America,Uruguay,200043.183
3136,2023Q1,South America,Venezuela,18593.097999999998
3137,2023Q2,Africa,Algeria,13944.931
3138,2023Q2,Africa,Angola,4948.629
3139,2023Q2,Africa,Benin,1110.837
3140,2023Q2,Africa,Botswana,96750.579
3141,2023Q2,Africa,Burkina Faso,1589.315
3142,2023Q2,Africa,Burundi,105.92399999999999
3143,2023Q2,Africa,Cameroon,6429.225
3144,2023Q2,Africa,Cape Verde,63448.06
3145,2023Q2,Africa,Central African Republic,1843.114
3146,2023Q2,Africa,Chad,996.086
3147,2023Q2,Africa,Comoros,17399.928
3148,2023Q2,Africa,Congo,5929.013999999999
3149,2023Q2,Africa,Cote d'Ivoire,2696.211
3150,2023Q2,Africa,Democratic Republic of Congo,1347.67
3151,2023Q2,Africa,Djibouti,15344.602
3152,2023Q2,Africa,Egypt,20356.777
3153,2023Q2,Africa,Equatorial Guinea,9942.569
3154,2023Q2,Africa,Eritrea,2544.178
3155,2023Q2,Africa,Eswatini,107973.84
3156,2023Q2,Africa,Ethiopia,5586.2119999999995
3157,2023Q2,Africa,Gabon,11691.951
3158,2023Q2,Africa,Gambia,12510.043000000001
3159,2023Q2,Africa,Ghana,3974.2430000000004
3160,2023Q2,Africa,Guinea,3072.2400000000002
3161,2023Q2,Africa,Guinea-Bissau,7645.367
3162,2023Q2,Africa,Kenya,9580.75
3163,2023Q2,Africa,Lesotho,27862.470999999998
3164,2023Q2,Africa,Liberia,5045.404
3165,2023Q2,Africa,Libya,85986.08200000001
3166,2023Q2,Africa,Madagascar,4377.289
3167,2023Q2,Africa,Malawi,11978.512
3168,2023Q2,Africa,Mali,2992.535
3169,2023Q2,Africa,Mauritania,19156.319
3170,2023Q2,Africa,Mauritius,73440.279
3171,2023Q2,Africa,Mayotte,52181.311
3172,2023Q2,Africa,Morocco,39591.188
3173,2023Q2,Africa,Mozambique,6190.29
3174,2023Q2,Africa,Namibia,145048.896
3175,2023Q2,Africa,Niger,1093.729
3176,2023Q2,Africa,Nigeria,1313.767
3177,2023Q2,Africa,Reunion,86042.775
3178,2023Q2,Africa,Rwanda,9696.687
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,31966.696
3181,2023Q2,Africa,Senegal,10357.802
3182,2023Q2,Africa,Seychelles,146096.041
3183,2023Q2,Africa,Sierra Leone,1321.775
3184,2023Q2,Africa,Somalia,7037.9400000000005
3185,2023Q2,Africa,South Africa,155878.08599999998
3186,2023Q2,Africa,South Sudan,1150.695
3187,2023Q2,Africa,Sudan,9792.566
3188,2023Q2,Africa,Tanzania,1175.356
3189,2023Q2,Africa,Togo,2982.3430000000003
3190,2023Q2,Africa,Tunisia,216536.57499999998
3191,2023Q2,Africa,Uganda,6994.987999999999
3192,2023Q2,Africa,Zambia,18449.961
3193,2023Q2,Africa,Zimbabwe,31736.211
3194,2023Q2,Asia,Afghanistan,17490.754
3195,2023Q2,Asia,Armenia,286316.501
3196,2023Q2,Asia,Azerbaijan,90060.054
3197,2023Q2,Asia,Bahrain,94941.20999999999
3198,2023Q2,Asia,Bangladesh,15654.537999999999
3199,2023Q2,Asia,Bhutan,2442.3489999999997
3200,2023Q2,Asia,Brunei,32149.081
3201,2023Q2,Asia,Cambodia,16585.113999999998
3202,2023Q2,Asia,China,7730.089
3203,2023Q2,Asia,Georgia,414910.325
3204,2023Q2,Asia,Hong Kong,0.0
3205,2023Q2,Asia,India,34135.3
3206,2023Q2,Asia,Indonesia,53350.37
3207,2023Q2,Asia,Iran,150121.767
3208,2023Q2,Asia,Iraq,51894.934
3209,2023Q2,Asia,Israel,120513.81
3210,2023Q2,Asia,Japan,54718.176999999996
3211,2023Q2,Asia,Jordan,113868.209
3212,2023Q2,Asia,Kazakhstan,89470.654
3213,2023Q2,Asia,Kuwait,54784.820999999996
3214,2023Q2,Asia,Kyrgyzstan,14053.585000000001
3215,2023Q2,Asia,Laos,8109.556
3216,2023Q2,Asia,Lebanon,180826.83
3217,2023Q2,Asia,Macao,0.0
3218,2023Q2,Asia,Malaysia,99347.155
3219,2023Q2,Asia,Maldives,54538.204
3220,2023Q2,Asia,Mongolia,57196.776
3221,2023Q2,Asia,Myanmar,32739.740999999998
3222,2023Q2,Asia,Nepal,35832.545
3223,2023Q2,Asia,North Korea,0.0
3224,2023Q2,Asia,Oman,92028.027
3225,2023Q2,Asia,Pakistan,11829.232
3226,2023Q2,Asia,Palestine,98937.202
3227,2023Q2,Asia,Philippines,52330.591
3228,2023Q2,Asia,Qatar,23289.385
3229,2023Q2,Asia,Saudi Arabia,24101.976
3230,2023Q2,Asia,Singapore,28783.809
3231,2023Q2,Asia,South Korea,60839.082
3232,2023Q2,Asia,Sri Lanka,70261.145
3233,2023Q2,Asia,Syria,13009.269
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,1142.869
3236,2023Q2,Asia,Thailand,43236.123
3237,2023Q2,Asia,Timor,9362.535
3238,2023Q2,Asia,Turkey,108143.854
3239,2023Q2,Asia,Turkmenistan,0.0
3240,2023Q2,Asia,United Arab Emirates,22641.255
3241,2023Q2,Asia,Uzbekistan,2670.031
3242,2023Q2,Asia,Vietnam,40035.994
3243,2023Q2,Asia,Yemen,5830.552000000001
3244,2023Q2,Europe,Albania,115385.38500000001
3245,2023Q2,Europe,Andorra,181218.128
3246,2023Q2,Europe,Austria,228691.792
3247,2023Q2,Europe,Belarus,67932.95599999999
3248,2023Q2,Europe,Belgium,267370.756
3249,2023Q2,Europe,Bosnia and Herzegovina,459886.246
3250,2023Q2,Europe,Bulgaria,513796.828
3251,2023Q2,Europe,Croatia,410891.971
3252,2023Q2,Europe,Cyprus,138054.75999999998
3253,2023Q2,Europe,Czechia,370952.701
3254,2023Q2,Europe,Denmark,133198.49599999998
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,197720.471
3257,2023Q2,Europe,Faeroe Islands,47969.558000000005
3258,2023Q2,Europe,Finland,161561.669
3259,2023Q2,Europe,France,235403.641
3260,2023Q2,Europe,Germany,190439.456
3261,2023Q2,Europe,Gibraltar,314441.37
3262,2023Q2,Europe,Greece,323780.066
3263,2023Q2,Europe,Guernsey,96274.997
3264,2023Q2,Europe,Hungary,445347.503
3265,2023Q2,Europe,Iceland,45389.799
3266,2023Q2,Europe,Ireland,162926.021
3267,2023Q2,Europe,Isle of Man,124872.839
3268,2023Q2,Europe,Italy,293019.692
3269,2023Q2,Europe,Jersey,132234.011
3270,2023Q2,Europe,Kosovo,163745.874
3271,2023Q2,Europe,Latvia,360334.787
3272,2023Q2,Europe,Liechtenstein,201168.877
3273,2023Q2,Europe,Lithuania,320040.518
3274,2023Q2,Europe,Luxembourg,140518.651
3275,2023Q2,Europe,Malta,146114.795
3276,2023Q2,Europe,Moldova,336790.219
3277,2023Q2,Europe,Monaco,167082.279
3278,2023Q2,Europe,Montenegro,384637.09
3279,2023Q2,Europe,Netherlands,119091.51800000001
3280,2023Q2,Europe,North Macedonia,431833.418
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,91893.674
3283,2023Q2,Europe,Poland,272970.161
3284,2023Q2,Europe,Portugal,236387.961
3285,2023Q2,Europe,Romania,315276.752
3286,2023Q2,Europe,Russia,250661.972
3287,2023Q2,Europe,San Marino,336301.587
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,238788.15600000002
3290,2023Q2,Europe,Slovakia,341173.479
3291,2023Q2,Europe,Slovenia,401533.04
3292,2023Q2,Europe,Spain,232125.989
3293,2023Q2,Europe,Sweden,209348.087
3294,2023Q2,Europe,Switzerland,145987.9
3295,2023Q2,Europe,Ukraine,251375.66
3296,2023Q2,Europe,United Kingdom,306228.538
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,68778.70999999999
3300,2023Q2,North America,Antigua and Barbuda,141684.08800000002
3301,2023Q2,North America,Aruba,246348.37099999998
3302,2023Q2,North America,Bahamas,186929.42200000002
3303,2023Q2,North America,Barbados,190380.84
3304,2023Q2,North America,Belize,154478.96099999998
3305,2023Q2,North America,Bermuda,233603.791
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,137919.6
3307,2023Q2,North America,British Virgin Islands,185880.24000000002
3308,2023Q2,North America,Canada,123870.36
3309,2023Q2,North America,Cayman Islands,48994.490999999995
3310,2023Q2,North America,Costa Rica,164386.219
3311,2023Q2,North America,Cuba,69230.889
3312,2023Q2,North America,Curacao,143566.295
3313,2023Q2,North America,Dominica,92553.37000000001
3314,2023Q2,North America,Dominican Republic,35528.583999999995
3315,2023Q2,North America,El Salvador,60749.052
3316,2023Q2,North America,Greenland,33826.611
3317,2023Q2,North America,Grenada,172630.094
3318,2023Q2,North America,Guadeloupe,233680.82700000002
3319,2023Q2,North America,Guatemala,102995.29
3320,2023Q2,North America,Haiti,6755.294
3321,2023Q2,North America,Honduras,96941.23
3322,2023Q2,North America,Jamaica,113965.136
3323,2023Q2,North America,Martinique,272309.517
3324,2023Q2,North America,Mexico,238440.051
3325,2023Q2,North America,Montserrat,164967.166
3326,2023Q2,North America,Nicaragua,3208.66
3327,2023Q2,North America,Panama,177972.894
3328,2023Q2,North America,Puerto Rico,165446.447
3329,2023Q2,North America,Saint Barthelemy,41386.254
3330,2023Q2,North America,Saint Kitts and Nevis,87791.795
3331,2023Q2,North America,Saint Lucia,206919.349
3332,2023Q2,North America,Saint Martin (French part),131568.983
3333,2023Q2,North America,Saint Pierre and Miquelon,30926.076999999997
3334,2023Q2,North America,Saint Vincent and the Grenadines,108542.798
3335,2023Q2,North America,Sint Maarten (Dutch part),189446.07499999998
3336,2023Q2,North America,Trinidad and Tobago,260700.045
3337,2023Q2,North America,Turks and Caicos Islands,75624.367
3338,2023Q2,North America,United States,302569.393
3339,2023Q2,North America,United States Virgin Islands,119472.443
3340,2023Q2,Oceania,American Samoa,69849.871
3341,2023Q2,Oceania,Australia,73978.102
3342,2023Q2,Oceania,Cook Islands,10685.766
3343,2023Q2,Oceania,Fiji,86461.238
3344,2023Q2,Oceania,French Polynesia,192819.263
3345,2023Q2,Oceania,Guam,218781.83599999998
3346,2023Q2,Oceania,Kiribati,15772.964
3347,2023Q2,Oceania,Marshall Islands,37193.793
3348,2023Q2,Oceania,Micronesia (country),51349.658
3349,2023Q2,Oceania,Nauru,7170.436000000001
3350,2023Q2,Oceania,New Caledonia,98544.992
3351,2023Q2,Oceania,New Zealand,50114.287
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,75261.186
3354,2023Q2,Oceania,Palau,45288.698
3355,2023Q2,Oceania,Papua New Guinea,6011.278
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,12684.945000000002
3358,2023Q2,Oceania,Solomon Islands,19223.477000000003
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,10218.299
3361,2023Q2,Oceania,Tuvalu,1235.108
3362,2023Q2,Oceania,Vanuatu,3899.077
3363,2023Q2,Oceania,Wallis and Futuna,57606.043
3364,2023Q2,South America,Argentina,260884.806
3365,2023Q2,South America,Bolivia,166609.058
3366,2023Q2,South America,Brazil,296698.416
3367,2023Q2,South America,Chile,285008.777
3368,2023Q2,South America,Colombia,250392.238
3369,2023Q2,South America,Ecuador,182104.364
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,123397.729
3372,2023Q2,South America,Guyana,146054.272
3373,2023Q2,South America,Paraguay,266951.919
3374,2023Q2,South America,Peru,589023.296
3375,2023Q2,South America,Suriname,206821.21399999998
3376,2023Q2,South America,Uruguay,202785.369
3377,2023Q2,South America,Venezuela,18828.033
3378,2023Q3,Africa,Algeria,14098.172
3379,2023Q3,Africa,Angola,5004.7080000000005
3380,2023Q3,Africa,Benin,1123.044
3381,2023Q3,Africa,Botswana,97910.484
3382,2023Q3,Africa,Burkina Faso,1606.78
3383,2023Q3,Africa,Burundi,107.088
3384,2023Q3,Africa,Cameroon,6505.871999999999
3385,2023Q3,Africa,Cape Verde,64299.439999999995
3386,2023Q3,Africa,Central African Republic,1863.3680000000002
3387,2023Q3,Africa,Chad,1007.0319999999999
3388,2023Q3,Africa,Comoros,17591.136
3389,2023Q3,Africa,Congo,5994.168
3390,2023Q3,Africa,Cote d'Ivoire,2727.892
3391,2023Q3,Africa,Democratic Republic of Congo,1364.084
3392,2023Q3,Africa,Djibouti,15513.224000000002
3393,2023Q3,Africa,Egypt,20581.688
3394,2023Q3,Africa,Equatorial Guinea,10051.828
3395,2023Q3,Africa,Eritrea,2572.136
3396,2023Q3,Africa,Eswatini,109250.36799999999
3397,2023Q3,Africa,Ethiopia,5647.696
3398,2023Q3,Africa,Gabon,11822.552
3399,2023Q3,Africa,Gambia,12647.516000000001
3400,2023Q3,Africa,Ghana,4017.916
3401,2023Q3,Africa,Guinea,3106.656
3402,2023Q3,Africa,Guinea-Bissau,7733.704
3403,2023Q3,Africa,Kenya,9687.416000000001
3404,2023Q3,Africa,Lesotho,28184.264
3405,2023Q3,Africa,Liberia,5100.848
3406,2023Q3,Africa,Libya,86930.984
3407,2023Q3,Africa,Madagascar,4427.316
3408,2023Q3,Africa,Malawi,12110.144
3409,2023Q3,Africa,Mali,3025.4199999999996
3410,2023Q3,Africa,Mauritania,19366.827999999998
3411,2023Q3,Africa,Mauritius,74591.48000000001
3412,2023Q3,Africa,Mayotte,52754.732
3413,2023Q3,Africa,Morocco,40026.808000000005
3414,2023Q3,Africa,Mozambique,6268.8640000000005
3415,2023Q3,Africa,Namibia,146882.915
3416,2023Q3,Africa,Niger,1105.748
3417,2023Q3,Africa,Nigeria,1328.204
3418,2023Q3,Africa,Reunion,86988.3
3419,2023Q3,Africa,Rwanda,9803.244
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,32366.888000000003
3422,2023Q3,Africa,Senegal,10471.624
3423,2023Q3,Africa,Seychelles,147701.492
3424,2023Q3,Africa,Sierra Leone,1336.3
3425,2023Q3,Africa,Somalia,7115.280000000001
3426,2023Q3,Africa,South Africa,157591.032
3427,2023Q3,Africa,South Sudan,1163.34
3428,2023Q3,Africa,Sudan,9903.800000000001
3429,2023Q3,Africa,Tanzania,1188.272
3430,2023Q3,Africa,Togo,3015.1160000000004
3431,2023Q3,Africa,Tunisia,219075.0
3432,2023Q3,Africa,Uganda,7071.856
3433,2023Q3,Africa,Zambia,18698.149
3434,2023Q3,Africa,Zimbabwe,32210.033
3435,2023Q3,Asia,Afghanistan,17759.754
3436,2023Q3,Asia,Armenia,289552.244
3437,2023Q3,Asia,Azerbaijan,91441.765
3438,2023Q3,Asia,Bahrain,95984.51999999999
3439,2023Q3,Asia,Bangladesh,15839.292000000001
3440,2023Q3,Asia,Bhutan,2469.188
3441,2023Q3,Asia,Brunei,33338.354999999996
3442,2023Q3,Asia,Cambodia,16767.368
3443,2023Q3,Asia,China,7847.16
3444,2023Q3,Asia,Georgia,420671.478
3445,2023Q3,Asia,Hong Kong,0.0
3446,2023Q3,Asia,India,34533.292
3447,2023Q3,Asia,Indonesia,54067.634
3448,2023Q3,Asia,Iran,152026.934
3449,2023Q3,Asia,Iraq,52465.208
3450,2023Q3,Asia,Israel,122950.254
3451,2023Q3,Asia,Japan,55439.752
3452,2023Q3,Asia,Jordan,115119.508
3453,2023Q3,Asia,Kazakhstan,90453.848
3454,2023Q3,Asia,Kuwait,55386.852
3455,2023Q3,Asia,Kyrgyzstan,14208.02
3456,2023Q3,Asia,Laos,8198.672
3457,2023Q3,Asia,Lebanon,183365.364
3458,2023Q3,Asia,Malaysia,100797.88
3459,2023Q3,Asia,Maldives,55502.312
3460,2023Q3,Asia,Mongolia,61701.262
3461,2023Q3,Asia,Myanmar,33102.06
3462,2023Q3,Asia,Nepal,36233.740000000005
3463,2023Q3,Asia,North Korea,0.0
3464,2023Q3,Asia,Oman,93039.32400000001
3465,2023Q3,Asia,Pakistan,11959.54
3466,2023Q3,Asia,Palestine,100024.424
3467,2023Q3,Asia,Philippines,53028.271
3468,2023Q3,Asia,Qatar,23553.564
3469,2023Q3,Asia,Saudi Arabia,24374.111999999997
3470,2023Q3,Asia,Singapore,30552.28
3471,2023Q3,Asia,South Korea,63084.06
3472,2023Q3,Asia,Sri Lanka,71136.826
3473,2023Q3,Asia,Syria,13152.228000000001
3474,2023Q3,Asia,Taiwan,0.0
3475,2023Q3,Asia,Tajikistan,1155.4279999999999
3476,2023Q3,Asia,Thailand,44190.166
3477,2023Q3,Asia,Timor,9465.42
3478,2023Q3,Asia,Turkey,109332.248
3479,2023Q3,Asia,Turkmenistan,0.0
3480,2023Q3,Asia,United Arab Emirates,22890.06
3481,2023Q3,Asia,Uzbekistan,2699.3720000000003
3482,2023Q3,Asia,Vietnam,40483.587999999996
3483,2023Q3,Asia,Yemen,5894.624
3484,2023Q3,Europe,Albania,116654.068
3485,2023Q3,Europe,Andorra,183209.536
3486,2023Q3,Europe,Austria,231903.48
3487,2023Q3,Europe,Belarus,68679.472
3488,2023Q3,Europe,Belgium,271037.066
3489,2023Q3,Europe,Bosnia and Herzegovina,465247.57999999996
3490,2023Q3,Europe,Bulgaria,520892.281
3491,2023Q3,Europe,Croatia,417637.027
3492,2023Q3,Europe,Cyprus,140052.52
3493,2023Q3,Europe,Czechia,375407.241
3494,2023Q3,Europe,Denmark,137340.788
3495,2023Q3,Europe,England,0.0
3496,2023Q3,Europe,Estonia,201216.52
3497,2023Q3,Europe,Faeroe Islands,48496.696
3498,2023Q3,Europe,Finland,169418.914
3499,2023Q3,Europe,France,239137.072
3500,2023Q3,Europe,Germany,193092.17200000002
3501,2023Q3,Europe,Gibraltar,318144.28
3502,2023Q3,Europe,Greece,331050.87
3503,2023Q3,Europe,Guernsey,97332.964
3504,2023Q3,Europe,Hungary,450456.42100000003
3505,2023Q3,Europe,Iceland,45888.587999999996
3506,2023Q3,Europe,Ireland,167912.969
3507,2023Q3,Europe,Isle of Man,126245.068
3508,2023Q3,Europe,Italy,297953.522
3509,2023Q3,Europe,Jersey,133687.132
3510,2023Q3,Europe,Kosovo,165687.38700000002
3511,2023Q3,Europe,Latvia,366668.76
3512,2023Q3,Europe,Liechtenstein,203379.524
3513,2023Q3,Europe,Lithuania,324408.43200000003
3514,2023Q3,Europe,Luxembourg,142062.812
3515,2023Q3,Europe,Malta,150725.781
3516,2023Q3,Europe,Moldova,340823.506
3517,2023Q3,Europe,Monaco,168918.348
3518,2023Q3,Europe,Montenegro,389371.69200000004
3519,2023Q3,Europe,Netherlands,120400.21600000001
3520,2023Q3,Europe,North Macedonia,436880.68799999997
3521,2023Q3,Europe,Northern Ireland,0.0
3522,2023Q3,Europe,Norway,95254.347
3523,2023Q3,Europe,Poland,276152.228
3524,2023Q3,Europe,Portugal,243406.271
3525,2023Q3,Europe,Romania,319486.942
